ID,Country,Province,District,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Total,Serbs,Montenegrins,Croats,Bosniaks,Albanians,Bulgarians,Macedonians,Turks,Roma,Others,Unstated,Unknown,Hungarians,Slovaks,Aromanians,Muslims,Yugoslavs,Greeks,Romanians,Gorans,Egyptians,Ashkali,Italians,Russians,Ruthenians,Bunjevacis,Slovenians,Czechs,Ukrainians,Germans,Poles,Jews,Austrians,Vlachs,Armenian,English,French,Spanish,Swedish,Finnish,Portugese,Dutch,Danish,Nigerian,Sri Lankan,Indian,Pakistan,Bangladeshi,Chinese,Filippino,Vietnamese,Iran,Syrians,Turkmenistan,Azerbaijan,Maronite Arabs,Sunni Arabs,Shia Arabs,Orthodox Arabs,Copt Arabs,Catholic Arabs
SB153,Serbia,null,Plandište,Serbs,Hungarians,Macedonians,Romanians,Slovaks,Roma,Unknown,Unstated,Others,Slovenians,8957,5192,10,31,2,5,8,691,0,322,62,285,311,913,432,0,22,20,0,582,0,0,0,0,7,4,2,35,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB154,Serbia,null,Ruma,Serbs,Unknown,Roma,Croats,Unstated,Hungarians,Yugoslavs,Others,Macedonians,Slovaks,48621,41151,35,1133,4,43,5,99,0,1376,201,1009,2214,918,48,1,40,237,0,3,0,0,0,0,19,12,3,23,0,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB155,Serbia,null,Senta,Hungarians,Serbs,Unknown,Roma,Unstated,Yugoslavs,Others,Albanians,Croats,Montenegrins,17953,2102,26,31,5,35,1,10,0,521,92,463,911,13590,16,0,6,111,0,0,0,0,0,0,4,9,5,5,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB156,Serbia,null,Sečanj,Serbs,Hungarians,Roma,Romanians,Unstated,Unknown,Others,Croats,Yugoslavs,Bulgarians,10544,7254,13,77,2,10,45,32,0,657,102,361,299,1143,40,0,3,48,0,403,10,0,0,0,13,2,3,2,0,2,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB157,Serbia,null,Sombor,Serbs,Hungarians,Unstated,Croats,Unknown,Bunjevacis,Roma,Others,Yugoslavs,Germans,70818,45145,288,5029,11,91,18,103,0,957,772,6412,2739,6539,74,3,33,681,0,51,57,0,0,0,89,46,1324,47,0,20,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB158,Serbia,null,Srbobran,Serbs,Hungarians,Roma,Unstated,Unknown,Others,Croats,Yugoslavs,Montenegrins,Ruthenians,14357,9717,44,73,6,14,2,23,0,590,197,535,358,2609,19,0,6,70,0,16,0,0,0,0,16,24,5,4,0,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB159,Serbia,null,Sremska Mitrovica,Serbs,Unknown,Unstated,Croats,Roma,Hungarians,Others,Yugoslavs,Yugoslavs,Ukrainians,72580,62490,98,1341,31,55,25,91,0,1328,427,1781,2713,531,248,9,33,412,0,25,3,0,0,0,82,412,9,44,0,333,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB160,Serbia,null,Sremski Karlovci,Serbs,Unknown,Croats,Unstated,Hungarians,Others,Yugoslavs,Germans,Slovaks,Slovaks,7872,6245,20,337,0,3,4,20,0,18,95,289,450,146,33,0,2,65,0,7,1,0,0,0,33,10,3,16,0,15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB161,Serbia,null,Stara Pazova,Serbs,Slovaks,Unknown,Unstated,Roma,Croats,Others,Others,Macedonians,Hungarians,62318,51465,75,862,22,12,17,123,0,1253,231,1266,2351,101,4055,6,42,231,0,5,23,0,0,0,91,7,4,21,0,38,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB162,Serbia,null,Subotica,Serbs,Hungarians,Unstated,Croats,Bunjevacis,Unknown,Roma,Yugoslavs,Others,Montenegrins,123952,38174,810,10431,180,310,53,313,0,3432,1291,13380,5901,37200,135,9,233,2187,0,58,166,0,0,0,193,149,9060,87,0,56,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB163,Serbia,null,Temerin,Serbs,Hungarians,Unstated,Unknown,Croats,Others,Yugoslavs,Roma,Slovaks,Montenegrins,25780,17994,42,128,4,21,2,19,0,64,125,836,660,5607,60,1,7,89,0,11,1,0,0,0,24,40,2,6,0,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB164,Serbia,null,Titel,Serbs,Hungarians,Roma,Unknown,Unstated,Others,Croats,Slovaks,Yugoslavs,Macedonians,13984,11979,16,87,0,13,9,24,0,320,130,278,310,612,85,0,3,62,0,5,0,0,0,0,13,14,4,3,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB165,Serbia,null,Vrbas,Serbs,Montenegrins,Ruthenians,Hungarians,Unknown,Unstated,Ukrainians,Croats,Roma,Others,36601,22739,4264,379,21,52,11,119,0,336,323,1151,1173,1949,256,0,61,151,0,4,0,0,0,0,46,2833,12,23,0,626,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB166,Serbia,null,Čoka,Hungarians,Serbs,Unstated,Roma,Unknown,Others,Yugoslavs,Slovaks,Croats,Romanians,8556,3470,8,29,6,17,0,11,0,342,136,370,204,3835,35,0,9,40,0,23,8,0,0,0,5,1,1,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB167,Serbia,null,Šid,Serbs,Slovaks,Croats,Unknown,Ruthenians,Unstated,Roma,Yugoslavs,Hungarians,Others,27894,22139,15,1249,2,7,2,14,0,190,125,532,906,131,1516,1,13,148,0,2,0,0,0,0,26,824,1,8,0,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SB168,Serbia,null,Novi Sad,Serbs,Unknown,Unstated,Hungarians,Others,Slovaks,Croats,Yugoslavs,Roma,Russians,368967,289119,2225,3877,162,476,144,819,0,3321,6498,14585,20652,9792,5458,27,886,3465,0,706,821,0,0,0,2766,1836,219,365,0,454,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL01,Albania,null,Belsh,Albanians,Others,Greeks,.,.,.,.,.,.,.,19045,0,0,0,0,17137,0,0,0,0,1907,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL02,Albania,null,Berat,Albanians,Others,Aromanians,Roma,Greeks,Egyptians,Macedonians,.,.,.,60031,0,0,0,0,51485,0,7,0,87,8239,0,0,0,0,117,0,0,70,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL03,Albania,null,Bulqizë,Albanians,Others,Roma,Macedonians,Greeks,Egyptians,.,.,.,.,31210,0,0,0,0,27940,0,19,0,31,3209,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL04,Albania,null,Cërrik,Albanians,Others,Egyptians,Greeks,Roma,Roma,Montenegrins,Macedonians,.,.,28046,0,2,0,0,24055,0,1,0,10,3898,0,0,0,0,10,0,0,28,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL05,Albania,null,Delvinë,Albanians,Others,Greeks,Roma,Aromanians,.,.,.,.,.,7598,0,0,0,0,5397,0,0,0,15,1838,0,0,0,0,14,0,0,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL06,Albania,null,Devoll,Albanians,Others,Greeks,Macedonians,Roma,Aromanians,.,.,.,.,26716,0,0,0,0,23058,0,190,0,119,3091,0,0,0,0,6,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL07,Albania,null,Dibër,Albanians,Others,Egyptians,Aromanians,Roma,Greeks,.,.,.,.,61619,0,0,0,0,58993,0,0,0,21,2530,0,0,0,0,25,0,0,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL08,Albania,null,Dimal,Albanians,Others,Aromanians,Roma,Greeks,Egyptians,.,.,.,.,27295,0,0,0,0,19326,0,0,0,56,7465,0,0,0,0,430,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL09,Albania,null,Divjakë,Albanians,Others,Aromanians,Roma,Greeks,Macedonians,.,.,.,.,34254,0,0,0,0,30332,0,1,0,139,3568,0,0,0,0,198,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL10,Albania,null,Dropull,Greeks,Others,Albanians,Aromanians,Roma,.,.,.,.,.,3503,0,0,0,0,142,0,0,0,1,191,0,0,0,0,10,0,0,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL11,Albania,null,Durrës,Albanians,Others,Greeks,Roma,Macedonians,Aromanians,Egyptians,Montenegrins,.,.,175110,0,15,0,0,138289,0,177,0,450,35568,0,0,0,0,120,0,0,457,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL12,Albania,null,Elbasan,Albanians,Others,Roma,Aromanians,Egyptians,Greeks,Macedonians,Montenegrins,.,.,141714,0,8,0,0,114015,0,70,0,968,25840,0,0,0,0,490,0,0,124,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL13,Albania,null,Fier,Albanians,Others,Roma,Aromanians,Greeks,Macedonians,Macedonians,.,.,.,120655,0,0,0,0,85618,0,12,0,1355,32667,0,0,0,0,775,0,0,216,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL14,Albania,null,Finiq,Greeks,Albanians,Others,Roma,Aromanians,.,.,.,.,.,10529,0,0,0,0,3014,0,0,0,45,1539,0,0,0,0,5,0,0,5926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL15,Albania,null,Fushë-Arrëz,Albanians,Others,.,.,.,.,.,.,.,.,7405,0,0,0,0,6809,0,0,0,0,596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL16,Albania,null,Gjirokastër,Albanians,Others,Greeks,Aromanians,Roma,Egyptians,Montenegrins,.,.,.,28673,0,2,0,0,21783,0,0,0,89,5161,0,0,0,0,271,0,0,1357,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL17,Albania,null,Gramsh,Albanians,Others,Aromanians,Egyptians,Greeks,.,.,.,.,.,24231,0,0,0,0,20790,0,0,0,0,3183,0,0,0,0,229,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL18,Albania,null,Has,Albanians,Others,Aromanians,.,.,.,.,.,.,.,16790,0,0,0,0,12834,0,0,0,0,3954,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL19,Albania,null,Himarë,Albanians,Others,Greeks,Aromanians,.,.,.,.,.,.,7818,0,0,0,0,5060,0,0,0,0,1848,0,0,0,0,3,0,0,907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL20,Albania,null,Kamëz,Albanians,Others,Roma,Egyptians,Macedonians,Aromanians,Aromanians,.,.,.,104190,0,0,0,0,88845,0,15,0,107,15156,0,0,0,0,7,0,0,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL21,Albania,null,Kavajë,Albanians,Others,Aromanians,Roma,Macedonians,Greeks,.,.,.,.,40094,0,0,0,0,35722,0,24,0,34,4247,0,0,0,0,54,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL22,Albania,null,Këlcyrë,Albanians,Others,Greeks,Aromanians,Aromanians,.,.,.,.,.,6113,0,0,0,0,5698,0,0,0,0,392,0,0,0,0,3,0,0,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL23,Albania,null,Klos,Albanians,Others,Roma,Greeks,Aromanians,.,.,.,.,.,12007,0,0,0,0,10687,0,0,0,36,1278,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL24,Albania,null,Kolonjë,Albanians,Others,Greeks,Aromanians,Macedonians,.,.,.,.,.,15080,0,0,0,0,11978,0,4,0,0,2807,0,0,0,0,49,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL25,Albania,null,Konispol,Albanians,Greeks,Others,Aromanians,Roma,Egyptians,.,.,.,.,8245,0,0,0,0,5235,0,0,0,7,646,0,0,0,0,64,0,0,2290,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL26,Albania,null,Korçë,Albanians,Others,Aromanians,Greeks,Egyptians,Roma,Macedonians,.,.,.,75994,0,0,0,0,58925,0,421,0,573,11145,0,0,0,0,2241,0,0,2087,0,0,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL27,Albania,null,Krujë,Albanians,Others,Roma,Greeks,Egyptians,Macedonians,Aromanians,.,.,.,59814,0,0,0,0,42378,0,6,0,475,16928,0,0,0,0,5,0,0,13,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL28,Albania,null,Kuçovë,Albanians,Others,Aromanians,Greeks,Egyptians,Roma,Macedonians,.,.,.,31262,0,0,0,0,27179,0,4,0,59,3737,0,0,0,0,112,0,0,89,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL29,Albania,null,Kukës,Albanians,Others,Macedonians,Roma,Greeks,Egyptians,Aromanians,.,.,.,47985,0,0,0,0,39982,0,725,0,44,7219,0,0,0,0,2,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL30,Albania,null,Kurbin,Albanians,Others,Roma,Egyptians,Greeks,Macedonians,Aromanians,Montenegrins,.,.,46291,0,1,0,0,38202,0,8,0,73,7963,0,0,0,0,7,0,0,10,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL31,Albania,null,Lezhë,Albanians,Others,Egyptians,Roma,Greeks,Montenegrins,Montenegrins,Macedonians,.,.,65633,0,7,0,0,57537,0,1,0,113,7728,0,0,0,0,7,0,0,27,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL32,Albania,null,Libohovë,Albanians,Others,Greeks,Aromanians,.,.,.,.,.,.,3667,0,0,0,0,3085,0,0,0,0,347,0,0,0,0,54,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL33,Albania,null,Librazhd,Albanians,Others,Aromanians,Macedonians,Greeks,Roma,Egyptians,.,.,.,31892,0,0,0,0,30225,0,12,0,4,1626,0,0,0,0,15,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL34,Albania,null,Lushnjë,Albanians,Others,Aromanians,Greeks,Egyptians,Roma,Montenegrins,Montenegrins,.,.,83659,0,3,0,0,70538,0,3,0,52,12756,0,0,0,0,172,0,0,73,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL35,Albania,null,Malësi e Madhe,Albanians,Others,Montenegrins,Aromanians,Greeks,.,.,.,.,.,30823,0,84,0,0,29437,0,0,0,0,1295,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL36,Albania,null,Maliq,Albanians,Others,Greeks,Roma,Macedonians,Aromanians,Egyptians,Montenegrins,.,.,41757,0,1,0,0,36673,0,31,0,142,4584,0,0,0,0,28,0,0,272,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL37,Albania,null,Mallakastër,Albanians,Others,Greeks,Aromanians,.,.,.,.,.,.,27062,0,0,0,0,24349,0,0,0,0,2697,0,0,0,0,7,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL38,Albania,null,Mat,Albanians,Others,Egyptians,Roma,Greeks,.,.,.,.,.,27600,0,0,0,0,23286,0,0,0,4,4256,0,0,0,0,0,0,0,2,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL39,Albania,null,Memaliaj,Albanians,Others,Greeks,Aromanians,Macedonians,.,.,.,.,.,10657,0,0,0,0,9043,0,1,0,0,1598,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL40,Albania,null,Mirditë,Albanians,Others,Greeks,Aromanians,.,.,.,.,.,.,22103,0,0,0,0,20768,0,0,0,0,1330,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL41,Albania,null,Patos,Albanians,Others,Aromanians,Greeks,Roma,.,.,.,.,.,22959,0,0,0,0,15076,0,0,0,6,7503,0,0,0,0,359,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL42,Albania,null,Peqin,Albanians,Others,Egyptians,Roma,Greeks,Macedonians,.,.,.,.,26136,0,0,0,0,24017,0,1,0,81,1849,0,0,0,0,0,0,0,11,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL43,Albania,null,Përmet,Albanians,Greeks,Others,Aromanians,Egyptians,.,.,.,.,.,10614,0,0,0,0,9106,0,0,0,0,563,0,0,0,0,345,0,0,591,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL44,Albania,null,Pogradec,Albanians,Others,Aromanians,Egyptians,Roma,Macedonians,Greeks,.,.,.,61530,0,0,0,0,49502,0,81,0,171,11141,0,0,0,0,347,0,0,70,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL45,Albania,null,Poliçan,Albanians,Others,Aromanians,Greeks,.,.,.,.,.,.,10953,0,0,0,0,9562,0,0,0,0,1381,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL46,Albania,null,Prrenjas,Albanians,Others,Aromanians,Macedonians,Greeks,.,.,.,.,.,24906,0,0,0,0,23130,0,7,0,0,1753,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL47,Albania,null,Pukë,Albanians,Others,Aromanians,.,.,.,.,.,.,.,11069,0,0,0,0,10555,0,0,0,0,512,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL48,Albania,null,Pustec,Macedonians,Others,Albanians,Aromanians,.,.,.,.,.,.,3290,0,0,0,0,26,0,3192,0,0,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL49,Albania,null,Roskovec,Albanians,Others,Roma,Aromanians,Greeks,.,.,.,.,.,21742,0,0,0,0,15272,0,0,0,81,6357,0,0,0,0,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL50,Albania,null,Rrogozhinë,Albanians,Others,Roma,Aromanians,Macedonians,.,.,.,.,.,22148,0,0,0,0,18973,0,1,0,62,3105,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL51,Albania,null,Sarandë,Albanians,Others,Greeks,Aromanians,Roma,Macedonians,.,.,.,.,20227,0,0,0,0,13308,0,2,0,3,5300,0,0,0,0,33,0,0,1581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL52,Albania,null,Selenicë,Albanians,Others,Aromanians,Greeks,Roma,.,.,.,.,.,16396,0,0,0,0,8141,0,0,0,2,7841,0,0,0,0,408,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL53,Albania,null,Shijak,Albanians,Others,Roma,Greeks,Macedonians,.,.,.,.,.,27861,0,0,0,0,23775,0,1,0,11,4070,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL54,Albania,null,Shkodër,Albanians,Others,Egyptians,Roma,Montenegrins,Greeks,Aromanians,Macedonians,.,.,135612,0,199,0,0,122555,0,1,0,385,11707,0,0,0,0,13,0,0,43,0,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL55,Albania,null,Skrapar,Albanians,Others,Aromanians,Aromanians,.,.,.,.,.,.,12403,0,0,0,0,11605,0,0,0,0,794,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL56,Albania,null,Tepelenë,Albanians,Others,Greeks,.,.,.,.,.,.,.,8949,0,0,0,0,7335,0,0,0,0,1568,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AL57,Albania,null,Tiranë,Albanians,Others,Greeks,Roma,Aromanians,Egyptians,Macedonians,Montenegrins,.,.,557422,0,42,0,0,462495,0,468,0,2163,88168,0,0,0,0,795,0,0,2575,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
