Data Year,ID,Old ID1,Old ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Density,Area,Population,ethnicity,Assamese,Bengali,Chakma,Haijong/Hajong,Rajbangsi,Other Bengali,Boro,Dogri,Gujarati,Saurashtra,Other Gujarati,Awadhi,Bagheli,Bagri Rajasthani,Banjari,Bhadrawahi,Gaddi,Bhojpuri,Brajbhasha,Bundeli,Chambeali,Chhattisgarhi,Churahi,Dhundhari,Garhwali,Gojri,Harauti,Haryanvi,Hindi,Jaunpuri,Kangri,Khari Boli,Khortha,Kulvi,Kumauni,Kurmali Thar,Lambadi,Laria,Lodhi,Magahi,Malvi,Mandeali,Marwari,Mewari,Mewati,Nagpuria,Nimadi,Pahari,Pawari,Rajasthani,Sadri,Sirmauri,Sondwari,Sugali,Surgujia,Surjapuri,Other Hindi,Badaga,Kannada,Other Kannada,Kashmiri,Siraji,Other Kashmiri,Konkani,Gorboli,Other Konkani,Maithili,Purbi Maithili and Others,Thati,Tharu,Malayalam,Other Malayalam,Manipuri,Are,Marathi,Other Marathi,Nepali,Bhatri,Bhuiya,Bhumijali,Desia,Odia,Proja,Sambalpuri,Other Odia,Bagri,Bilaspuri Kahluri,Punjabi,Bhateali and Others,Sanskrit,Karmali,Santali,Mahili and Others,Kachchhi,Sindhi,Other Sindhi,Tamil,Yerukala,Other Tamil,Telugu,Vadari,Other Telugu,Urdu,Other Urdu,Adi,Talgalo,Other Adi,Pashto,Anal,Angami,Ao,Chungli,Mongsen and Others,Arabic,Balti,Baori,Barel,Bhilali,Bhili,Chodhari,Gamti,Garasia,Kokna,Mawchi,Paradhi,Pawri,Varli,Vasava,Wagdi,Other Bhili,Bhotia,Bauti and Others,Bhumij,Bishnupriya Manipuri,Chakhesang,Chang,Coorgi,Deori,Dimasa,English,Gadaba,Gangte,Garo,Gondi,Other Gondi,Halabi,Halam,Hmar,Ho,Jatapu,Juang,Kabui,Rongmei,Karbi,Ahirani,Dangi,Gujari,Other Khandeshi,Kharia,Khasi,Pnar,War,Other Khasi,Khezha,Other Khezha,Khiemnungan,Other Khiemnungan,Khond,Kuvi,Kinnauri,Kisan,Koch,Koda,Kolami,Konda,Konyak,Korku,Koraku,Koya,Kui,Kuki,Kurukh,Ladakhi,Lahauli,Hindi Multani (Lahnda),Other Lahnda,Mara,Lalung,Lepcha,Liangmei,Limbu,Lotha,Mizo,Pahariya,Other Malto,Mao,Paola,Maram,Maring,Mishing,Mishmi,Mogh,Monpa,Munda,Other Munda,Mundari,Nicobarese,Nissi,Tagin,Apatani and Others,Nocte,Paite,Dhurwa,Pawi,Phom,Pochury,Rabha,Rai,Rengma,Sangtam,Savara,Sema,Sherpa,Shina,Tamang,Tangkhul,Tutcha Tangsa,Thado,Tibetan,Purkhi,Other Tibetan,Kokbarak,Reang,Other Tripuri,Tulu,Vaiphei,Wancho,Yimchungre,Other Yimchungre,Zeliang,Zemi,Zou,Others
2011,IN2819,3413,3413,Madhya Pradesh,Bhind,Gohad,Hindi,0.985578835,Hindi,Punjabi,Urdu,Bundeli,Brajbhasha,Marathi,Marwari,Bengali,Other Urdu,Bhojpuri,,,316826,,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,46,141,0,0,0,0,0,0,0,0,312257,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN2820,3412,3412,Madhya Pradesh,Bhind,Gormi,Hindi,0.99949524,Hindi,Bengali,Urdu,.,.,.,.,.,.,.,,,128774,,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN2821,3416,3416,Madhya Pradesh,Bhind,Lahar,Hindi,0.997991105,Hindi,Urdu,Bundeli,Marathi,Punjabi,Bengali,Marwari,Bhojpuri,Bhojpuri,Other Urdu,,,214048,,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,175,0,0,0,0,0,0,0,0,213618,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN2822,3411,3411,Madhya Pradesh,Bhind,Mehgaon,Hindi,0.999480698,Hindi,Urdu,Bengali,English,Punjabi,Gujarati,Other Gujarati,.,.,.,,,198343,,0,17,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN2823,3415,3415,Madhya Pradesh,Bhind,Mihona,Hindi,0.999720489,Hindi,Bengali,Marathi,Sanskrit,.,.,.,.,.,.,,,89442,,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN2824,3414,3414,Madhya Pradesh,Bhind,Ron,Hindi,0.999435934,Hindi,Rajasthani,Other Urdu,Dhundhari,Bengali,Odia,English,.,.,.,,,78005,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,77961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN2825,3593,3593,Madhya Pradesh,Bhopal,Berasia,Hindi,0.975445666,Hindi,Urdu,Banjari,Bengali,Marwari,Marathi,Malayalam,Rajasthani,Konkani,Telugu,,,263538,,0,48,0,0,0,0,0,0,1,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,257067,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,22,0,4,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,1,0,6,0,0,7,0,0,6122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN2826,3594,3594,Madhya Pradesh,Bhopal,Huzur,Hindi,0.830638147,Hindi,Urdu,Marathi,Sindhi,Malayalam,Punjabi,Bengali,Tamil,Nimadi,Bhojpuri,,,2107523,,349,12272,1,0,0,3,17,120,4001,1,867,75,907,0,44,5,4,4719,123,1346,0,4318,0,16,416,2,0,149,1750589,0,4,15,0,0,197,0,2,0,4,63,467,2,437,1,0,3,4765,60,17,1384,18,0,0,0,1,0,807,0,277,132,223,0,0,106,0,8,384,3,6,2,14013,151,141,0,61788,33,2648,0,0,0,0,1897,0,0,2,1,0,12782,2,249,0,25,0,19,52927,22,7766,0,6,4086,0,1,154221,46,2,0,0,1,0,1,0,0,0,22,0,0,6,4,1343,0,0,0,20,0,0,0,0,0,0,3,0,7,0,0,0,0,0,1,1,270,0,3,1,1847,43,17,0,0,0,0,0,0,0,2,0,0,0,8,2,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,79,9,0,0,5,625,11,0,16,21,0,0,4,0,0,1,3,0,0,0,0,1,1,0,1,2,2,20,7,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,15,0,0,0,0,0,0,4,513
2011,IN2827,3732,3732,Madhya Pradesh,Burhanpur,Burhanpur,Marathi,0.36859755,Marathi,Urdu,Hindi,Gujarati,Banjari,Sindhi,Barel,Nimadi,Gujari,Gojri,,,433584,,0,77,0,0,0,0,0,0,11145,0,1814,0,4,0,10117,0,0,158,0,44,0,1,0,0,0,3103,0,16,90729,0,0,0,0,0,0,0,0,0,0,3,29,0,1867,3,0,0,4266,601,289,792,0,0,0,0,0,0,582,0,5,179,5,0,0,5,0,8,0,0,7,0,51,0,0,0,159818,114,20,0,0,0,0,16,0,0,0,0,0,593,0,0,0,1,0,42,6457,12,48,0,69,218,0,0,119998,13,1,0,0,0,0,0,0,0,0,0,0,0,4799,2632,2147,0,0,0,0,0,0,254,3,0,0,823,0,0,0,0,0,0,2,0,0,2,0,0,0,103,0,0,0,0,0,0,0,0,0,0,47,0,3622,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2356,16,0,0,0,60,0,316,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057
2011,IN2828,3733,3733,Madhya Pradesh,Burhanpur,Khaknar,Korku,0.465862279,Korku,Marathi,Hindi,Bhilali,Banjari,Barel,Nimadi,Gojri,Urdu,Others,,,133269,,0,38,0,0,0,0,0,0,242,0,45,9,9,0,9415,0,0,28,0,26,0,116,0,0,0,2170,0,0,15619,0,0,0,0,0,0,0,0,0,0,0,8,0,389,0,0,0,3023,37,5,401,0,0,0,0,0,0,167,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15810,80,1,0,0,0,0,0,0,0,0,0,0,70,0,1,0,0,0,31,6,17,16,0,66,17,0,8,1269,1,0,0,0,0,0,0,0,0,0,0,0,0,3729,14980,700,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,625,60,0,0,0,56,0,0,0,0,0,112,0,689,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1059
2011,IN2829,3734,3734,Madhya Pradesh,Burhanpur,Nepanagar,Barel,0.202519451,Barel,Marathi,Hindi,Bhilali,Bhili,Korku,Nimadi,Banjari,Others,Urdu,,,190994,,0,76,0,0,0,9,0,0,2467,0,3517,0,9,0,9108,0,0,12,9,31,0,6,0,0,0,462,0,0,23828,0,0,6,0,0,0,0,0,0,7,0,31,0,134,0,0,0,9701,0,0,264,0,0,0,0,0,0,563,0,0,5,0,0,0,0,0,0,1,0,0,0,20,0,0,0,28545,57,26,0,0,0,0,28,0,0,4,0,0,75,0,0,0,0,0,0,135,13,23,0,61,37,0,1,3943,5,0,0,0,0,0,0,0,0,0,0,0,0,38680,22761,18457,0,0,0,0,0,0,0,0,0,0,3503,0,0,0,0,0,0,0,0,0,4,0,0,0,1403,14,0,0,0,16,0,0,0,0,0,131,0,60,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14494,0,0,0,0,1,9,0,2712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5505
2011,IN2830,3449,3449,Madhya Pradesh,Chhatarpur,Bada Malhera,Bundeli,0.849569568,Bundeli,Hindi,Odia,Bagheli,Bengali,Other Hindi,Maithili,Marathi,Chhattisgarhi,Pawari,,,110935,,0,22,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,94247,0,4,0,0,0,0,0,0,16509,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,IN2831,3451,3451,Madhya Pradesh,Chhatarpur,Bijawar,Bundeli,0.627684854,Bundeli,Hindi,Urdu,Rajasthani,Odia,Bagheli,Bhili,Others,Bengali,Other Hindi,,,173380,,0,34,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,1,0,108828,0,9,0,0,0,0,0,0,61813,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,8,0,0,272,1,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,101,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2011,IN2832,3452,3452,Madhya Pradesh,Chhatarpur,Buxwaha,Bundeli,0.957829791,Bundeli,Hindi,Gujarati,Bagheli,Nimadi,Odia,Bengali,Brajbhasha,Other Hindi,Sadri,,,90277,,0,23,0,0,0,0,0,0,542,0,0,0,328,0,0,0,0,1,15,86470,0,3,0,0,0,0,0,0,2424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,288,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2011,IN2833,3444,3444,Madhya Pradesh,Chhatarpur,Chandla,Bundeli,0.868212046,Bundeli,Hindi,Bagheli,Kurukh,Khari Boli,Khari Boli,Bhojpuri,Bhojpuri,Chhattisgarhi,Brajbhasha,,,100601,,0,3,0,0,0,0,0,0,0,0,0,1,30,0,0,0,2,7,4,87343,0,5,0,0,0,0,0,0,13139,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2011,IN2834,3447,3447,Madhya Pradesh,Chhatarpur,Chhatarpur,Bundeli,0.797677952,Bundeli,Hindi,Urdu,Punjabi,Sindhi,Bagheli,Bengali,Marathi,Bhojpuri,Odia,,,359338,,5,161,0,0,0,0,0,1,46,0,5,12,264,0,0,0,0,138,22,286636,0,35,0,0,13,0,0,1,65488,0,0,41,0,0,51,0,0,0,0,5,12,0,74,0,0,0,5,0,0,27,0,0,0,0,0,0,69,0,0,18,0,0,0,1,0,0,18,0,0,0,47,0,7,0,156,0,28,0,0,0,0,133,0,0,0,0,0,686,0,1,0,5,0,0,298,0,27,0,0,24,0,0,4655,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98
2011,IN2835,3442,3442,Madhya Pradesh,Chhatarpur,Gaurihar,Hindi,0.846049825,Hindi,Bundeli,Khari Boli,Urdu,Bagheli,Chhattisgarhi,Bengali,Other Hindi,Other Hindi,Odia,,,187093,,0,9,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3,1,28306,0,10,0,0,0,0,0,0,158290,0,0,405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,IN2836,3450,3450,Madhya Pradesh,Chhatarpur,Ghuwara,Bundeli,0.906939919,Bundeli,Hindi,Odia,Chhattisgarhi,Rajasthani,Bagheli,Bengali,Marathi,Kurukh,Nimadi,,,98517,,0,9,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,2,0,89349,0,38,0,0,0,0,0,0,8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2011,IN2837,3443,3443,Madhya Pradesh,Chhatarpur,Laundi,Hindi,0.572799312,Hindi,Bundeli,Urdu,Others,Bagheli,Rajasthani,Tamil,Bengali,Bengali,Kurukh,,,99946,,0,8,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,8,42319,0,1,0,0,0,0,0,0,57249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2011,IN2838,3446,3446,Madhya Pradesh,Chhatarpur,Maharajpur,Bundeli,0.839620756,Bundeli,Hindi,Urdu,Bagheli,Bagheli,Marathi,Bengali,Chhattisgarhi,Tamil,Bhojpuri,,,105051,,0,16,0,0,0,0,0,0,2,0,0,0,23,0,0,0,0,5,0,88203,0,11,0,0,0,0,0,0,16698,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,1,0,0,0,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
