ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Area,Population,ethnicity,IsiXhosa,IsiZulu,Siswati,Ndebele,Ngoni,Yao,Sesotho,Setswana,Sepedi,Chichewa,Chibarwe,Mang’anja,Nsenga,Nyungwe,Sena,Elomwe,Bemba,Bisa,Lala,Lamba,Lenje,Ushi,Mambwe,Shona,Ndau,Kalanga,Nambya,Tshivenda,Lozi,Toka Leya,Chitonga,Gitonga,Senga,Tumbuka,Makonde,Makhuwa,Mwani,Herero,Kavango,Rukwangali,Rugciriku,Rushambyu,Mbukushu,Oshikolonk,Oshikwaluu,Oshikwambi,Oshikwanya,Oshimbadja,Oshimbalan,Oshindonga,Oshindongo,Oshingandj,Lunda,Luvale,Lungu,Ila,Kaonde,Lambya,Mbunda,Namwanga,Nkhonde,Ronga,Tswa,Tsonga,Caprivi,Chopi,Chwabo,Balke,Subiya,Sifwe,Swahili,Sukwa,Tewe,Zambezi,Totela,Sebirwa,Shekgalagari,Shiyeyi,Khoisan,Khoekhoe,San,Sesarwa,Afrikaans,English,German,Portuguese,Others,Other African Languages ,Other Asian Languages,Other European Languages,Not Stated,Unknown,Sena,Swahili,Tewe,Tswa,Yao,Mang’anja,Sukwa,Lambya,Nkhonde,Lomwe,religion,Largest Religion,Share of Population,Christianity
NB078,Namibia,Otjozondjupa,Otavi,Khoekhoe,0.4656,Khoekhoe,Oshikwanya,Rukwangali,Afrikaans,Oshindonga,Herero,Other European Languages,Oshikwambi,Oshindongo,San,14242,12488,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,737,0,1126,86,9,27,17,50,169,1941,25,48,738,102,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,15,0,0,8,0,5814,100,0,768,0,0,0,0,11,7,584,0,0,,,,,,,,,,,,,,
NB079,Namibia,Omaheke,Otjinene,Herero,0.8962,Herero,San,Khoekhoe,Oshikwanya,Oshindonga,Other European Languages,Afrikaans,Rukwangali,Totela,Setswana,6413,7306,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6548,0,23,5,0,0,0,0,0,63,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,14,0,0,10,0,225,232,0,47,0,0,0,0,5,0,51,0,0,,,,,,,,,,,,,,
NB080,Namibia,Otjozondjupa,Otjiwarongo,Khoekhoe,0.3486,Khoekhoe,Herero,Oshikwanya,Afrikaans,Oshindonga,Other European Languages,Rukwangali,Oshikwambi,San,Lozi,5902,31813,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,5660,0,982,106,94,68,29,46,348,4199,66,164,2891,40,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,20,0,0,0,0,43,0,0,29,0,11089,259,0,3256,0,0,0,0,60,29,1717,0,0,,,,,,,,,,,,,,
NB081,Namibia,Omaheke,Otjombinde,Herero,0.7811,Herero,San,Khoekhoe,Oshikwanya,Afrikaans,Oshindonga,Lozi,Other European Languages,Rukwangali,Oshimbalan,18838,6851,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,5351,0,16,0,0,4,0,0,9,90,0,15,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,265,903,0,64,0,0,0,0,0,3,24,0,0,,,,,,,,,,,,,,
NB082,Namibia,Omusati,Outapi,Oshimbalan,0.6055,Oshimbalan,Oshikolonk,Oshikwaluu,Oshindonga,Oshikwanya,Herero,Oshikwambi,Oshimbadja,Other European Languages,Oshingandj,984,36934,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,951,0,11,0,0,10,5095,3049,604,994,570,22363,2219,224,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,23,10,0,30,0,0,0,0,33,9,384,0,0,,,,,,,,,,,,,,
NB083,Namibia,Kunene,Outjo,Khoekhoe,0.5666,Khoekhoe,Herero,Afrikaans,Oshikwanya,Rukwangali,Oshindonga,Other European Languages,Rugciriku,Oshikwambi,Rushambyu,7466,12447,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,1177,0,885,69,40,14,3,3,53,901,6,33,670,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7,0,0,8,0,7053,23,0,1098,0,0,0,0,23,7,325,0,0,,,,,,,,,,,,,,
NB084,Namibia,Hardap,Rehoboth East Urban,Afrikaans,0.4533,Afrikaans,Khoekhoe,Oshikwanya,Oshindonga,Mbukushu,Other European Languages,Herero,Rukwangali,Oshimbalan,Oshingandj,288,18035,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,99,0,46,21,5,283,0,26,26,1100,22,42,554,22,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7267,9,0,8176,0,0,0,0,22,4,247,0,0,,,,,,,,,,,,,,
NB085,Namibia,Hardap,Rehoboth Rural,Khoekhoe,0.4335,Khoekhoe,Afrikaans,Oshikwanya,Oshindonga,Rukwangali,Other European Languages,Herero,Oshimbadja,Oshikwambi,Mbukushu,10952,7288,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,90,0,109,8,2,17,0,0,21,386,32,17,282,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,3159,6,0,3000,0,0,0,0,5,5,103,0,0,,,,,,,,,,,,,,
NB086,Namibia,Hardap,Rehoboth West Urban,Afrikaans,0.9027,Afrikaans,Khoekhoe,Other European Languages,Oshikwanya,Oshindonga,Other African Languages ,Rukwangali,Herero,Subiya,Other Asian Languages,325,11197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,18,0,22,3,0,0,0,0,0,96,4,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,612,8,0,10107,0,0,0,0,35,9,220,0,0,,,,,,,,,,,,,,
NB087,Namibia,Omusati,Ruacana,Herero,0.3485,Herero,Oshindonga,Oshikwanya,Oshikolonk,Oshimbalan,Oshikwambi,Oshimbadja,Oshingandj,Oshikwaluu,Other European Languages,5367,14857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,5177,0,35,3,4,6,1619,475,923,1750,710,1265,1832,96,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,3,3,0,45,0,0,0,0,57,0,164,0,0,,,,,,,,,,,,,,
NB088,Namibia,Kavango,Rundu Rural East,Rukwangali,0.5579,Rukwangali,Rushambyu,Other African Languages ,Rugciriku,Mbukushu,Other European Languages,San,Herero,Lozi,Oshikwanya,590,22538,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,117,0,12573,1360,4171,405,0,0,14,70,0,6,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,34,0,0,0,0,0,0,0,0,0,27,147,0,58,0,0,0,0,3002,64,281,0,0,,,,,,,,,,,,,,
NB089,Namibia,Kavango,Rundu Rural West,Rukwangali,0.4645,Rukwangali,Other African Languages ,Rushambyu,Oshikwanya,Oshindonga,Other European Languages,Rugciriku,Mbukushu,Lozi,Afrikaans,2086,38281,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,154,0,17780,472,2077,386,30,20,150,958,15,97,779,20,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,35,0,0,0,0,4,0,0,4,0,154,34,0,196,0,0,0,0,13716,95,658,0,0,,,,,,,,,,,,,,
NB090,Namibia,Kavango,Rundu Urban,Rukwangali,0.4886,Rukwangali,Other European Languages,Rushambyu,Other African Languages ,Mbukushu,Afrikaans,Oshikwanya,Rugciriku,Oshindonga,Lozi,18,20953,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,0,0,0,0,0,0,0,256,0,10237,494,2033,834,0,4,64,693,4,26,490,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,128,0,0,0,0,5,0,0,0,0,155,42,0,699,0,0,0,0,1913,93,2153,0,0,,,,,,,,,,,,,,
NB091,Namibia,Khomas,Samora Machel,Oshindonga,0.2409,Oshindonga,Oshikwanya,Khoekhoe,Herero,Afrikaans,Other European Languages,Oshikwambi,Oshingandj,Oshimbalan,Oshikwaluu,19,50110,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,6984,0,479,62,76,28,299,769,1943,9716,442,958,12069,189,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,36,0,0,0,0,33,0,0,14,0,7752,82,0,2834,0,0,0,0,136,16,2641,0,0,,,,,,,,,,,,,,
NB092,Namibia,Kunene,Sesfontein,Herero,0.513,Herero,Khoekhoe,Afrikaans,Oshikwanya,Oshindonga,Other European Languages,Oshikwambi,Rukwangali,Oshimbalan,Other Asian Languages,20193,8434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,4327,0,19,0,0,4,0,4,25,111,0,15,102,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3570,8,0,136,0,0,0,0,0,12,81,0,0,,,,,,,,,,,,,,
NB093,Namibia,Caprivi,Sibinda,Totela,0.4872,Totela,Sifwe,Lozi,Subiya,Other European Languages,Shiyeyi,Herero,Mbukushu,San,Other African Languages ,1668,10182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,78,0,8,0,0,48,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735,2974,0,0,0,0,4961,0,0,121,0,4,34,0,5,0,0,0,0,27,0,167,0,0,,,,,,,,,,,,,,
NB094,Namibia,Khomas,Soweto,Herero,0.2151,Herero,Khoekhoe,Oshindonga,Afrikaans,Other European Languages,Oshikwanya,Other African Languages ,Oshikwambi,Oshimbalan,Setswana,2,15121,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,3252,0,85,0,13,6,50,104,159,1844,43,136,2222,14,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,14,0,0,0,0,56,0,0,0,0,2465,0,0,2181,0,0,0,0,182,0,1891,0,0,,,,,,,,,,,,,,
NB095,Namibia,Omaheke,Steinhausen,Khoekhoe,0.4224,Khoekhoe,Herero,Afrikaans,San,Oshikwanya,Setswana,Other European Languages,Oshindonga,Rukwangali,Rushambyu,17443,10060,0,0,0,0,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,2352,0,203,14,54,26,0,5,5,435,3,15,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,4249,596,0,1080,0,0,0,0,0,0,307,0,0,,,,,,,,,,,,,,
NB096,Namibia,Erongo,Swakopmund,Afrikaans,0.2293,Afrikaans,Oshikwanya,Khoekhoe,Oshindonga,Other European Languages,Herero,Oshikwambi,Rukwangali,Oshingandj,Oshimbalan,196,44725,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,3458,0,600,89,51,53,76,168,650,7737,188,566,6566,117,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,8,0,0,0,0,7,0,0,12,0,7644,25,0,10255,0,0,0,0,71,28,5513,0,0,,,,,,,,,,,,,,
NB097,Namibia,Khomas,Tobias Hainyeko,Oshikwanya,0.3546,Oshikwanya,Oshindonga,Rukwangali,Khoekhoe,Herero,Other European Languages,Oshikwambi,Afrikaans,Oshingandj,Oshimbalan,19,45912,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,0,0,0,2422,0,4899,381,499,341,149,375,1456,16282,444,625,9632,182,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,44,0,0,0,0,48,0,0,24,0,3310,157,0,1365,0,0,0,0,233,17,1477,0,0,,,,,,,,,,,,,,
NB098,Namibia,Omusati,Tsandi,Oshikwaluu,0.7513,Oshikwaluu,Oshingandj,Oshindonga,Oshimbalan,Oshikwanya,Oshikwambi,Herero,Oshikolonk,Oshimbadja,Other European Languages,2360,28018,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,202,0,7,0,0,0,181,21050,243,478,134,697,906,10,3986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,12,0,56,0,0,,,,,,,,,,,,,,
NB099,Namibia,Oshikoto,Tsumeb,Khoekhoe,0.3011,Khoekhoe,Oshikwanya,Oshindonga,Afrikaans,Other European Languages,Herero,Rukwangali,Oshikwambi,Oshimbalan,Oshingandj,271,19840,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,1105,0,847,57,61,58,11,39,249,4062,79,174,2973,13,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,7,0,0,0,0,9,0,0,0,0,5973,14,0,2416,0,0,0,0,98,24,1264,0,0,,,,,,,,,,,,,,
NB100,Namibia,Otjozondjupa,Tsumkwe,San,0.4938,San,Herero,Rukwangali,Khoekhoe,Oshikwanya,Afrikaans,Other European Languages,Mbukushu,Oshindonga,Lozi,28409,9907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,3005,0,524,29,34,132,4,0,20,226,7,23,117,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,47,0,0,0,0,13,0,0,13,0,283,4892,0,219,0,0,0,0,15,3,218,0,0,,,,,,,,,,,,,,
NB101,Namibia,Oshana,Uukwiyu,Oshindonga,0.949,Oshindonga,Oshikwanya,Oshikwambi,Other European Languages,Oshimbalan,Herero,Oshikwaluu,Oshimbadja,San,Oshindongo,299,12092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,13,168,363,10,17,11475,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,19,0,0,,,,,,,,,,,,,,
NB102,Namibia,Oshana,Uuvudhiya,Oshikwambi,0.56,Oshikwambi,Oshindonga,Oshikwanya,Herero,Oshingandj,Khoekhoe,Other European Languages,Oshimbadja,Afrikaans,Oshimbalan,5822,4114,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,6,0,0,12,2304,227,30,23,1167,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,6,0,0,6,0,58,4,0,28,0,0,0,0,0,0,46,0,0,,,,,,,,,,,,,,
NB103,Namibia,Erongo,Walvis Bay Rural,Oshikwanya,0.2516,Oshikwanya,Afrikaans,Oshindonga,Khoekhoe,Herero,Other European Languages,Oshikwambi,Rukwangali,Oshimbadja,Oshimbalan,9140,26916,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,2338,0,639,156,63,105,112,205,690,6771,511,421,4881,153,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,17,0,0,0,0,5,0,0,0,0,3001,25,0,5054,0,0,0,0,33,5,1028,0,0,,,,,,,,,,,,,,
NB104,Namibia,Erongo,Walvis Bay Urban,Afrikaans,0.2817,Afrikaans,Oshikwanya,Oshindonga,Other European Languages,Khoekhoe,Herero,Oshikwambi,Rukwangali,Oshimbalan,Oshingandj,19,35828,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,2301,0,558,104,41,147,121,146,830,7104,409,454,6162,196,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,26,0,0,0,0,0,0,0,6,0,2469,9,0,10094,0,0,0,0,73,35,3609,0,0,,,,,,,,,,,,,,
NB105,Namibia,Khomas,Windhoek East,Other European Languages,0.4655,Other European Languages,Afrikaans,Oshindonga,Oshikwanya,Herero,Other Asian Languages,Khoekhoe,Oshikwambi,Lozi,Oshimbalan,268,25919,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,507,0,81,33,3,14,17,38,188,837,60,117,1001,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,35,0,0,0,0,3,0,0,3,0,250,33,0,9931,0,0,0,0,98,291,12064,0,0,,,,,,,,,,,,,,
NB106,Namibia,Khomas,Windhoek Rural,Khoekhoe,0.4074,Khoekhoe,Afrikaans,Oshikwanya,Other European Languages,Oshindonga,Herero,Rukwangali,Oshikwambi,Oshimbalan,Rugciriku,36364,19047,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,630,0,476,68,26,30,0,52,131,2186,43,130,1063,17,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,6,0,0,0,0,7759,39,0,4610,0,0,0,0,13,22,1596,0,0,,,,,,,,,,,,,,
NB107,Namibia,Khomas,Windhoek West,Afrikaans,0.3925,Afrikaans,Other European Languages,Oshindonga,Oshikwanya,Herero,Khoekhoe,Lozi,Subiya,Other African Languages ,Oshikwambi,209,53438,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,0,0,0,0,0,0,0,0,3228,0,436,7,52,67,47,155,473,3264,70,232,3438,114,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,94,0,0,0,0,16,0,0,48,0,1489,84,0,20976,0,0,0,0,523,172,16541,0,0,,,,,,,,,,,,,,
SA001,South Africa,KwaZulu-Natal,Abaqulusi,IsiZulu,0.922,IsiZulu,Unknown,Afrikaans,English,Sesotho,Shona,Others,IsiXhosa,Not Stated,Siswati,4313,247263,0,382,227975,177,32,0,0,1424,62,123,46,0,0,0,0,0,0,0,0,0,0,0,0,0,490,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5597,3626,0,55,442,0,0,0,334,6419,,,,,,,,,,,,,,
SA002,South Africa,KwaZulu-Natal,Alfred Duma,IsiZulu,0.8827,IsiZulu,English,Unknown,Afrikaans,Sesotho,Shona,IsiXhosa,Not Stated,Others,Chichewa,3764,415036,0,811,366343,97,122,0,0,1719,51,217,397,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,4222,27281,0,114,494,0,0,0,807,11058,,,,,,,,,,,,,,
SA003,South Africa,Eastern Cape,Amahlathi,IsiXhosa,0.9135,IsiXhosa,English,Unknown,Afrikaans,Not Stated,Others,Sesotho,IsiZulu,Shona,Chichewa,4505,115703,0,105700,173,25,14,0,0,287,13,31,59,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2693,2971,0,6,365,0,0,0,391,2799,,,,,,,,,,,,,,
SA004,South Africa,Limpopo,Ba-Phalaborwa,Tsonga,0.4796,Tsonga,Sepedi,Afrikaans,Unknown,English,Sesotho,Tshivenda,Siswati,IsiZulu,Shona,8009,188603,0,226,924,925,90,0,0,2200,206,72814,29,0,0,0,0,0,0,0,0,0,0,0,0,0,782,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,9144,3501,0,159,400,0,0,0,291,5485,,,,,,,,,,,,,,
SA005,South Africa,Western Cape,Beaufort West,Afrikaans,0.8306,Afrikaans,IsiXhosa,Unknown,English,Others,Sesotho,Not Stated,Shona,IsiZulu,Setswana,21916,72972,0,8286,58,8,6,0,0,186,56,34,40,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,60609,1067,0,10,231,0,0,0,116,2113,,,,,,,,,,,,,,
SA006,South Africa,Limpopo,Bela-Bela,Sepedi,0.4661,Sepedi,Setswana,Afrikaans,Tsonga,Sesotho,Shona,Others,English,Unknown,Ndebele,3406,64306,0,227,548,119,1136,0,0,2471,10187,29974,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1822,0,0,0,654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,7211,1496,0,89,1545,0,0,0,177,1490,,,,,,,,,,,,,,
SA007,South Africa,Western Cape,Bergrivier,Afrikaans,0.8504,Afrikaans,IsiXhosa,English,Unknown,Shona,Sesotho,Others,Not Stated,Setswana,IsiZulu,4408,70276,0,4465,82,11,17,0,0,251,117,42,76,0,0,0,0,0,0,0,0,0,0,0,0,0,823,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59766,2394,0,40,183,0,0,0,121,1855,,,,,,,,,,,,,,
SA008,South Africa,KwaZulu-Natal,Big Five Hlabisa,IsiZulu,0.9503,IsiZulu,Unknown,English,Afrikaans,Not Stated,Others,IsiXhosa,Portuguese,Shona,Siswati,3467,131755,0,106,125212,57,18,0,0,31,14,55,13,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,607,973,0,79,114,0,0,0,139,4199,,,,,,,,,,,,,,
SA009,South Africa,Western Cape,Bitou,IsiXhosa,0.4455,IsiXhosa,Afrikaans,English,Chichewa,Unknown,Others,Shona,Sesotho,IsiZulu,Tsonga,992,65240,0,29063,345,11,159,0,0,428,70,33,1316,0,0,0,0,0,0,0,0,0,0,0,0,0,603,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,21372,9225,0,97,735,0,0,0,215,1294,,,,,,,,,,,,,,
SA010,South Africa,Limpopo,Blouberg,Sepedi,0.9363,Sepedi,Unknown,Shona,Tshivenda,Tsonga,Others,Afrikaans,Not Stated,English,Sesotho,9540,192109,0,54,176,30,204,0,0,278,141,179878,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1911,0,0,0,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,595,344,0,48,601,0,0,0,429,5882,,,,,,,,,,,,,,
SA011,South Africa,Eastern Cape,Blue Crane Route,IsiXhosa,0.4789,IsiXhosa,Afrikaans,English,Unknown,Others,Khoisan,Shona,Sesotho,Not Stated,IsiZulu,11069,49883,0,23889,43,2,25,0,0,78,18,15,32,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,22361,1650,0,7,349,0,0,0,76,1023,,,,,,,,,,,,,,
SA012,South Africa,Western Cape,Breede Valley,Afrikaans,0.6705,Afrikaans,IsiXhosa,Unknown,English,Shona,Sesotho,Others,Not Stated,IsiZulu,Ndebele,3834,212682,0,42745,225,20,207,0,0,4164,132,53,184,0,0,0,0,0,0,0,0,0,0,0,0,0,4261,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142603,5106,0,40,545,0,0,0,468,11784,,,,,,,,,,,,,,
SA013,South Africa,Eastern Cape,Buffalo City,IsiXhosa,0.8027,IsiXhosa,English,Afrikaans,Unknown,Shona,Others,Not Stated,IsiZulu,Sesotho,Tsonga,2751,975255,0,782829,2809,150,1060,0,0,2139,477,334,600,0,0,0,0,0,0,0,0,0,0,0,0,0,6878,0,0,0,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,53658,92409,0,438,4464,0,0,0,4357,20740,,,,,,,,,,,,,,
