Data Year,ID,OKTMO ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Area,Population,ethnicity,Not indicated,Russians,Ukrainians,Belarusians,Poles,Bulgarians,Serbs,Kamchadal,Czechs,Slovenians,Slovaks,Macedonians,Croats,Bosnians,Yugoslavs,Rusyns,Montenegrins,Lithuanians,Latvians,Germans,Americans,British,Dutch,Austrians,Swedes,Belgians,Canadians,Australians,Irish,Norse,Swiss,Danes,New Zealanders,Icelanders,Luxembourgers,Moldovans,Romanians,French people,Italians,Spaniards,Portuguese,Monegasque,Armenians,Khemshili,Greeks,Cypriots,Albanians,Basque,Jews,"""Israelis""",Mountain Jews,Karaites,Krymchaks,Georgian Jews,Central Asian Jews,Arabs,Assyrians,Georgians,Chechens,Kistins,Ingush,Avars,Dargins,Laks,Lezgins,Tabasarans,Rutulians,Aguly,Tsakhur,Udini,"""Dagestanians""","""Caucasians""",Kabardians,Adyghe people,Circassians,Abazins,Abkhazians,Shapsugi,Ossetians,Tajiks,Yazidis,Kurds,Afghans,Persians,Talysh,Tats,Pakistanis,Pamiris,Gypsies,Central Asian gypsies,Indians,Bangladeshis,Sri Lankans,Nepalese,Maldivians,Tatars,Crimean Tatars,Bashkirs,Chuvash,Kazakhs,Azerbaijanis,Kumyks,Yakuts (Sakha),Uzbeks,Tuvans,Karachais,Balkars,Turks,Meskhetian Turks,Nogais,Kyrgyz,Altaians,Khakassians,Turkmens,Gagauz,Shors,Nagaibaki,Dolgans,Uyghurs,Kumandins,Teleuts,Bulgars,Karakalpaks,Tofalar (tofa),Chulym people,"""Turks""",Mordva,Udmurts,Mari,Komi,Komi-Permyaks,Karelians,Khanty,Finns,Estonians,Muncie,Vepsians,Hungarians,Besermyane,Sami,Izhorians,Vod,Nenets,Selkups,Nganasans,Enets,Kamasinians,Buryats,Kalmyks,Soyots,Mongols,Dauras,Evenks,Evens (Lamuts),Nanai people,Ulchi,Udege people,Orochi,Negidalians,Uilta (Oroks),Basins,Chukchi,Koryaks,Itelmens,Kereki,Yukaghirs,Chuvans,Eskimos,Aleuts,Chum salmon,Nivkhi,Koreans,Ainu,Japanese,Chinese,Dungans,Manchus,Sibo,Burmese,Vietnamese,Indonesians,Cambodians,Laotians,Malays,Thais,Filipinos,New Guineans,Polynesians,Berbers,Angolans,Beninese,Bissau-Guineans,Botswanans,Burkinabe people,Burundians,Gabonese,Gambians,Ghanaians,Guineans,Zairians,Zambians,Zimbabweans,Cape Verdeans,Cameroonians,Kenyans,Congolese,Kotdivoirians,Liberians,Mauritians,Malawians,Malagasy,Malians,Mozambicans,Namibians,Nigerians,Nigeriens,Rwandans,Senegalese,Somalis,Sudanese,Sierra Leoneans,Tanzanians,Togolese,Ugandans,Chadians,Equatorians,Eritreans,Ethiopians,South Africans,"""Africans""",Haitians,Jamaicans,Argentines,Bolivians,Brazilians,Venezuelans,Guatemalans,Hondurans,Dominicans,Colombians,Costa Ricans,Cubans,Mexicans,Nicaraguans,Panamanians,Paraguayans,Peruvians,Puerto Ricans,Salvadorans,Uruguayans,Chileans,Ecuadorians,"""Latin Americans""","""Mestizos""","""Mulattos""","""National Men""","""Russians""",Other,religion,Orthodoxy
2010,RU0888,18 636 000,Southern,Volgogradskaya,Nikolayevskiy,Russians,0.732222,Russians,Kazakhs,Not indicated,Chechens,Koreans,Germans,Ukrainians,Tatars,Chuvash,Gypsies,3439,32034,,709,23456,350,72,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,126,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,507,0,0,16,19,0,12,4,0,0,0,0,0,0,6,5,0,0,0,0,13,34,0,4,0,0,0,0,0,0,217,0,0,0,0,0,0,329,0,6,225,4690,135,0,0,52,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,37,26,128,0,4,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,0
2010,RU0889,18 638 000,Southern,Volgogradskaya,Novoanninskiy,Russians,0.928054,Russians,Ukrainians,Armenians,Yazidis,Not indicated,Mari,Kazakhs,Chuvash,Gypsies,Tatars,3085,37306,,214,34622,422,59,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,308,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,5,0,0,9,3,0,9,0,0,0,3,0,15,0,0,0,0,0,0,0,0,14,305,0,0,0,0,0,0,0,139,0,0,0,0,0,0,103,0,8,176,181,90,19,0,29,0,0,0,0,0,7,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,18,17,204,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,,0
2010,RU0890,18 640 000,Southern,Volgogradskaya,Novonikolayevskiy,Russians,0.921125,Russians,Kazakhs,Not indicated,Chuvash,Ukrainians,Azerbaijanis,Armenians,Tatars,Belarusians,Mari,2365,22618,,300,20834,169,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,89,0,7,0,0,0,3,0,0,0,0,0,0,0,0,16,29,0,0,19,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,28,3,0,0,0,0,0,0,42,0,0,0,0,0,0,75,3,6,227,314,145,7,0,27,0,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,15,10,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0891,18 642 000,Southern,Volgogradskaya,Oktyabr'skiy,Russians,0.867142,Russians,Chechens,Mari,Ukrainians,Armenians,Dargins,Not indicated,Kurds,Chuvash,Azerbaijanis,3698,21760,,123,18869,275,42,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,988,0,0,51,149,34,28,6,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,84,0,0,0,0,0,0,26,0,0,0,0,0,0,60,0,5,71,25,67,7,0,15,0,3,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,55,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,,0
2010,RU0892,18 643 000,Southern,Volgogradskaya,Ol'khovskiy,Russians,0.880858,Russians,Not indicated,Gypsies,Armenians,Ukrainians,Germans,Azerbaijanis,Chechens,Kazakhs,Tatars,3222,17626,,328,15526,193,43,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,111,0,0,0,76,5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0,268,0,0,0,0,0,0,78,0,6,77,83,132,15,0,27,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,24,65,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0893,18 645 000,Southern,Volgogradskaya,Pallasovskiy,Russians,0.445984,Russians,Kazakhs,Chechens,Tatars,Germans,Ukrainians,Azerbaijanis,Not indicated,Chuvash,Moldovans,12364,43293,,319,19308,654,77,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,51,0,11,0,0,0,0,0,0,0,0,0,0,0,0,10,1204,0,3,27,21,4,50,5,0,0,0,0,11,0,5,0,0,0,0,0,10,7,33,0,0,0,0,0,0,0,42,0,0,0,0,0,0,846,0,20,136,18866,447,3,0,50,0,0,0,12,0,0,0,0,4,14,4,0,0,0,4,0,0,0,23,0,0,0,25,4,77,3,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,0
2010,RU0894,18 647 000,Southern,Volgogradskaya,Rudnyanskiy,Russians,0.914435,Russians,Ukrainians,Dargins,Germans,Armenians,Armenians,Not indicated,Kazakhs,Chuvash,Tatars,1942,17437,,76,15945,433,16,5,4,0,0,0,0,0,0,0,0,0,0,0,3,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,0,0,0,151,6,6,0,0,0,0,0,8,0,0,0,0,0,0,0,9,8,0,5,0,0,0,0,0,0,17,0,0,0,0,0,0,44,0,3,46,51,98,3,0,21,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,13,11,0,5,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0895,18 650 000,Southern,Volgogradskaya,Serafimovichskiy,Russians,0.918985,Russians,Uzbeks,Ukrainians,Mari,Armenians,Not indicated,Chechens,Udmurts,Azerbaijanis,Belarusians,4323,25378,,147,23322,238,83,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,143,0,5,0,27,5,7,11,19,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,37,0,3,34,32,118,28,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,132,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,,0
2010,RU0896,18 651 000,Southern,Volgogradskaya,Sredneakhtubinskiy,Russians,0.864516,Russians,Kazakhs,Tatars,Koreans,Ukrainians,Armenians,Not indicated,Azerbaijanis,Gypsies,Tajiks,1980,58435,,604,50518,692,165,18,7,0,0,0,0,0,0,0,0,0,0,0,6,5,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,615,0,9,0,0,0,8,0,0,0,0,0,0,4,0,62,291,0,3,17,34,0,21,14,0,0,0,0,8,0,4,0,6,0,6,0,8,304,17,12,5,0,7,0,0,0,325,0,0,0,0,0,0,965,5,19,188,1195,332,35,3,268,0,7,0,0,0,11,9,0,0,10,0,0,0,0,3,0,0,0,0,0,0,0,146,37,142,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951,0,0,8,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0
2010,RU0897,18 652 000,Southern,Volgogradskaya,Staropoltavskiy,Russians,0.559151,Russians,Kazakhs,Ukrainians,Tatars,Germans,Chechens,Not indicated,Mari,Chuvash,Azerbaijanis,4086,20363,,184,11386,1522,60,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,346,0,0,16,0,0,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1057,0,5,101,4242,95,53,0,55,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,14,0,0,0,18,5,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,,0
2010,RU0898,18 653 000,Southern,Volgogradskaya,Surovikinskiy,Russians,0.808457,Russians,Kazakhs,Ukrainians,Chechens,Gypsies,Tatars,Belarusians,Udmurts,Tabasarans,Azerbaijanis,3488,37104,,112,29997,562,330,14,3,0,0,0,0,0,0,0,0,0,0,0,7,5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,212,0,10,0,0,0,0,0,0,0,0,0,0,5,0,22,445,0,6,39,98,0,29,254,25,6,0,0,14,0,0,0,0,0,0,0,26,16,0,0,0,4,0,0,0,0,386,0,0,0,0,0,0,382,0,4,57,1155,248,13,0,41,0,0,0,94,6,20,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,19,303,74,6,11,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,,0
2010,RU0899,18 649 000,Southern,Volgogradskaya,Svetloyarskiy,Russians,0.80013,Russians,Tatars,Not indicated,Ukrainians,Chechens,Azerbaijanis,Armenians,Kalmyks,Koreans,Kazakhs,3306,38355,,693,30689,669,105,11,4,0,0,0,0,0,0,0,0,0,0,0,4,3,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,425,0,21,0,0,0,6,0,0,0,0,0,0,0,0,57,502,6,14,26,190,0,17,8,0,12,0,174,27,0,0,0,0,0,6,0,6,44,55,24,0,3,0,0,0,0,170,0,0,0,0,0,0,2352,0,23,84,208,435,27,0,111,0,15,0,150,6,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,45,48,60,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0
2010,RU0900,18 725 000,Southern,Volgogradskaya,Uryupinsk,Russians,0.930296,Russians,Not indicated,Gypsies,Ukrainians,Azerbaijanis,Belarusians,Belarusians,Tatars,Uzbeks,Georgians,41,41590,,733,38691,330,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,3,0,0,0,0,71,0,5,0,0,0,6,0,0,0,0,0,0,0,0,29,4,0,0,7,14,5,9,0,0,0,0,0,11,0,4,0,0,0,0,0,5,10,18,3,0,0,0,0,0,0,355,0,0,0,0,0,0,44,0,17,21,10,88,3,0,43,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,11,15,6,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,,0
2010,RU0901,18 654 000,Southern,Volgogradskaya,Uryupinskiy,Russians,0.942971,Russians,Gypsies,Ukrainians,Not indicated,Armenians,Tatars,Lezgins,Kazakhs,Azerbaijanis,Germans,3464,28775,,193,27134,239,39,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,10,0,0,9,4,0,54,0,0,15,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,368,0,0,0,0,0,0,59,0,4,48,53,49,0,0,30,0,0,0,0,0,0,5,0,6,0,9,0,0,0,0,0,0,0,6,0,0,0,19,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,,0
2010,RU0902,18 701 000,Southern,Volgogradskaya,Volgograd,Russians,0.894249,Russians,Not indicated,Armenians,Ukrainians,Tatars,Azerbaijanis,Kazakhs,Belarusians,Koreans,Tajiks,561,1021215,,21017,913220,12142,2628,243,144,46,0,13,11,0,4,11,0,0,0,0,102,60,1089,7,5,0,0,4,0,0,0,0,0,0,0,0,0,0,1436,12,3,6,4,0,0,15053,0,325,0,0,0,988,0,10,0,0,0,0,264,20,1405,995,13,197,1427,410,86,957,214,44,25,147,85,265,0,134,34,40,8,55,0,464,1937,85,29,166,15,49,28,4,7,1881,0,42,14,6,0,0,9547,3,297,840,3685,6581,180,13,1721,6,119,21,134,4,19,164,5,4,215,57,0,0,0,17,0,0,6,98,0,0,0,573,257,397,27,30,21,3,14,49,6,4,12,0,0,0,0,0,0,35,0,0,14,608,0,8,0,0,5,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2362,0,5,540,0,0,0,0,396,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,6,0,0,3,22,17,0,0,3,0,5,0,0,6,22,0,0,0,0,3,0,4,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,4,0,0,0,4,0,0,44,0,0,19,312,,0
2010,RU0903,18 710 000,Southern,Volgogradskaya,Volzhskiy,Russians,0.895677,Russians,Not indicated,Ukrainians,Armenians,Kazakhs,Tatars,Uzbeks,Azerbaijanis,Belarusians,Koreans,187,327616,,6440,293438,4531,1024,78,52,13,0,0,0,0,4,0,4,0,6,0,37,16,493,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,290,23,0,19,0,5,0,2638,0,55,0,0,0,149,0,6,0,0,0,0,10,0,316,206,0,26,124,30,17,197,55,16,0,11,0,41,0,16,8,0,0,19,0,96,612,20,0,28,3,5,0,0,0,546,0,0,0,6,0,0,2507,0,137,377,2628,1687,34,0,1751,0,0,7,31,0,22,19,0,3,24,12,0,0,0,5,0,0,0,19,0,0,0,404,98,219,24,29,10,0,9,33,6,0,8,0,0,0,0,4,3,3,0,0,6,42,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,878,0,0,30,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,13,0,0,5,61,,0
2010,RU0904,18 610 000,Southern,Volgogradskaya,Yelanskiy,Russians,0.921849,Russians,Ukrainians,Chuvash,Not indicated,Armenians,Azerbaijanis,Kumyks,Dargins,Tatars,Germans,2669,33064,,267,30480,968,44,4,4,3,0,0,0,0,0,0,0,0,0,0,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,167,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,4,0,0,22,84,0,22,4,0,0,0,0,23,0,0,6,0,0,4,0,6,17,0,0,0,3,0,0,0,0,16,0,0,0,0,0,0,77,0,3,314,26,130,124,0,47,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,14,8,41,5,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,,0
2010,RU0905,18 612 000,Southern,Volgogradskaya,Zhirnovskiy,Russians,0.907794,Russians,Germans,Ukrainians,Armenians,Azerbaijanis,Not indicated,Not indicated,Tatars,Chuvash,Belarusians,2937,43685,,279,39657,785,99,11,10,0,0,0,0,0,0,0,0,0,0,0,3,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,0,0,0,0,0,412,0,14,0,0,0,3,0,0,0,0,0,0,3,0,17,31,0,6,0,28,0,23,0,0,0,0,0,5,0,0,0,4,0,0,0,7,13,0,0,0,0,4,0,0,0,75,0,0,0,0,0,0,146,0,9,112,279,317,63,0,53,0,0,0,8,0,0,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,55,14,18,3,7,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
2010,RU0906,75 603 000,Ural,Chelyabinskaya,Agapovskiy,Russians,0.744501,Russians,Kazakhs,Tatars,Bashkirs,Ukrainians,Azerbaijanis,Not indicated,Armenians,Mordva,Belarusians,2608,34779,,200,25893,468,106,13,4,0,0,0,0,0,0,0,0,0,0,0,4,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,192,0,6,0,0,0,0,0,0,0,0,0,0,0,0,12,48,0,4,4,11,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,6,6,0,0,0,0,35,0,0,0,0,0,0,1835,0,1807,63,3174,255,0,0,61,0,0,0,0,0,0,23,0,0,0,5,0,85,0,3,0,0,0,0,0,0,0,147,27,9,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0
