ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,oneReligion,twoReligion,threeReligion,fourReligion,fiveReligion,sixReligion,sevenReligion,eightReligion,nineReligion,tenReligion,Area,Population,ethnicity,Afar,Agew Hamyra,Agew-Awi,Alaba,Amhara,Anyiwak,Arborie,Argoba,Ari,Bacha,Basketo,Bena,Bench,Berta,Bodi,Brayle,Burji,Chara,Dasenech,Dawuro,Debase/Gewada,Derashe,Dime,Dizi,Djiboutian,Donga,Eritrean,Fedashe,Gamo,Gebato,Gedeo,Gedicho,Gidole,Goffa,Gumuz,Guragie,Hadiya,Hamer,Hareri,Irob,Karo,Kefficho,Kembata,Kenyan,Komo,Konso,Konta,Kore,Koyego,Kunama,Kusumie,Malie,Mao,Mareko,Mashola,Me'enite,Mejenger,Mere,Messengo,Mossiye,Murle,Mursi,Nao,Nuwer,Nyangatom,Oida,Oromo,Others,Other Foreigners,Qebena,Qechem,Qewama,She,Shekecho,Sheko,Shinasha,Sidama,Silte,Somalian,Somali,Sudanese,Surma,Tigrinya,Tigre,Timebaro,Tsemay,Upo,Welaita,Werji,Wolayita,Yem,Zelmam,Zeyese,Bravanese,Bajuni,Mushungulu,Arabs,English,Italian,Bilen,Rashaida,Beja,Nara,Dahlik,Saho,Not Stated,Borana,Dorobo,Molo,Embu,Gabra,Gosha,Ilchamus,Kalenjin,Kamba,Kikuyu,Kisii,Kurya,Luhya,Luo,Maasai,Mbeere,Meru,Mijikenda,Nubi,Orma,Pokomo,Rendile,Sakuye,Samburu,Suba,Swahili,Taita,Taveta,Teso,Tharaka,Turkana,Waata,Wayyu,Makonde,Dahalo,Walwana/Malakote,Acholi,Alur,Rwanda-Rundi,Bafumbira,Baganda,Bagisu,Bagwere,Bakiga,Banyakde,Banyole,Banyoro,Baruli,Basamia,Basoga,Iteso,Jonam,Jopadhola,Kakwa,Karimojong,Kumam,Langi,Lugbara,Madi,Pokot,Sabiny,Banyakole,Bakhonzo,Batoro,Bahororo,Babwisi,Tanzanian,Ugandan,Congan,Other African,European,American,Asian,Alagwa,Arusha,Asu,Bembe,Ben,Bende,Bondei,Bungu,Burunge,Burushi,Bwali,Chagga,Chagga-Mashami,Chagga-Mochi,Chagga-Rombo,Chagga-Uru,Chagga-Vunjo,Chagga-Woso,Datooga,Digo,Doe,Fipa,Gala,Ganda,Gogo,Gorwaa,Gusii,Gweno,Ha,Hacha,Hadzabe,Hangaza,Hanju,Haya,Hehe,Ikizu,Ikoma,Iraku,Isenye,Jita,Kabhwa,Kagulu,Kahe,Kami,Kenye,Kerewe,Kiga,Kimbu,Kine,Kinga,Kutu,Kwavi,Kwaya,Kwere,Lambya,Leki,Lingala,Longo,Lornwe,Luguru,Lungu,Maa,Makua,Malila,Mambwe,Manda,Maraba,Matambwe,Matengo,Matumbi,Mbugwe,Mbunga,Mpoto,Mwera,Nata,Ndali,Ndamba,Ndendeule,Ndengereko,Ndonde,Ndorobo,Ndwewe,Ngindo,Ngoni,Ngoreme,Nguu,Nilamba,Nindi,Nkamanga,Nyagatwa,Nyakyusa,Nyambo,Nyambwa,Nyamwanga,Nyamwezi,Nyankore,Nyasa,Nyaturu,Nyiha,Nyisanzu,Pangwa,Pimbwe,Pogoro,Rangi,Rieri,Rooba,Ruuri,Rwingo,Safwa,Sagara,Sambaa,Sandawe,Sangu,Segeju,Shashi,Shubi,Simbiti,Songwe,Sonjo,Subi,Sukuma,Sumbwa,Surwa,Sweta,Taturu,Tiliko,Tongwe,Vidunda,Wanda,Wanji,Wemba,Yao,Zalamo,Zanaki,Zigua,Zinza,religion,Largest Religion,Share of Population,Orthodox,Protestants,Catholics,African Instituted Churches,Jehovah Witness,Other Christians,Christianity,Muslims,Folk Religions,Hinduism,Others,Atheists,Unknown,Not Stated
ER003,Eritrea,Southern Red Sea,Southern Red Sea,Afar,0.99,Afar,Saho,.,.,.,.,.,.,.,.,Muslims,Orthodox,Catholics,Protestants,Protestants,.,.,.,.,.,21805,93800,,92862,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,0,0,0,0,0,938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.62,33768,469,938,0,0,0,0,58156,0,0,469,0,0,0
ER004,Eritrea,Gash-Barka,Gash-Barka,Tigre,0.6,Tigre,Kunama,Tigrinya,Tigrinya,Nara,.,.,.,.,.,Muslims,Orthodox,Catholics,Protestants,Protestants,.,.,.,.,.,32497,770700,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84777,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,77070,462420,,,,,,,,,,,,,,,,0,0,77070,69363,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.63,238917,7707,30828,0,0,0,0,485541,0,0,7707,0,0,0
ER005,Eritrea,Debub,Debub,Tigrinya,0.95,Tigrinya,Saho,.,.,.,.,.,.,.,.,Orthodox,Muslims,Catholics,Others,Protestants,.,.,.,.,.,9431,991800,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,942210,0,,,,,,,,,,,,,,,,0,0,0,0,0,49590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.846000202,839063,2975,35705,0,0,0,0,109098,0,0,4959,0,0,0
ER006,Eritrea,Anseba,Anseba,Tigre,0.67,Tigre,Bilen,Tigrinya,Beja,.,.,.,.,.,.,Muslims,Orthodox,Catholics,Protestants,Protestants,.,.,.,.,.,21487,568200,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,56820,380694,,,,,,,,,,,,,,,,102276,0,28410,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.605,144891,2841,73866,0,0,0,0,343761,0,0,2841,0,0,0
ET001,Ethiopia,Adis Ababa,Addis Ketema,Guragie,0.372625033,Guragie,Amhara,Oromo,Silte,Tigrinya,Gamo,Werji,Others,Hareri,Welaita,Orthodox,Muslims,Protestants,Others,Catholics,Folk Religions,.,.,.,.,7,255372,,230,787,123,385,75149,235,11,1009,41,1,4,58,18,52,90,97,43,10,6,80,27,10,28,6,,18,71,12,2959,27,32,3,38,28,231,95158,432,4,1558,27,,113,167,1,23,6,,17,3,12,,715,387,78,49,6,17,16,481,100,225,3,15,36,17,24,43085,1773,350,192,26,,2,3,4,3,87,15048,4,154,20,143,9407,,23,16,10,1463,1861,,32,4,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.628443995,160487,14867,580,0,0,0,0,78104,117,0,1217,0,0,0
ET002,Ethiopia,Adis Ababa,Yeka,Amhara,0.633362564,Amhara,Oromo,Guragie,Tigrinya,Others,Silte,Welaita,Gamo,Hadiya,Agew Hamyra,Orthodox,Protestants,Muslims,Others,Catholics,Folk Religions,.,.,.,.,86,346664,,395,1334,268,800,219564,317,10,509,140,5,6,46,134,46,152,118,331,15,11,115,3,32,28,9,11,13,290,32,2061,31,161,38,28,490,60,20498,1655,30,252,22,,247,827,33,12,19,6,33,16,40,,514,482,179,130,19,21,73,238,251,31,13,37,516,19,95,64051,3144,467,29,15,2,13,20,6,28,262,2521,173,477,113,453,18570,,37,16,5,2177,80,,67,6,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.84475746,292847,25503,1189,0,0,0,0,23582,168,0,3375,0,0,0
ET003,Ethiopia,Adis Ababa,Akaki Kaliti,Amhara,0.416527831,Amhara,Oromo,Guragie,Tigrinya,Silte,Others,Welaita,Hadiya,Alaba,Argoba,Orthodox,Muslims,Protestants,Others,Catholics,Folk Religions,.,.,.,.,127,181270,,368,177,144,572,75504,136,9,466,69,1,2,45,77,29,5,106,184,4,10,106,2,24,3,,10,19,51,21,307,8,66,55,26,58,41,15470,865,7,95,7,1,106,427,3,43,10,3,1,6,16,2,231,351,81,39,2,5,29,64,25,16,3,16,32,17,32,66549,1722,144,27,2,,19,4,5,9,157,3291,38,137,8,10,10941,,4,,1,1058,369,,53,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.812440007,147271,11623,339,0,0,0,0,20074,199,0,1764,0,0,0
ET004,Ethiopia,Adis Ababa,Arada,Amhara,0.553392183,Amhara,Oromo,Guragie,Tigrinya,Silte,Others,Welaita,Agew Hamyra,Hadiya,Gamo,Orthodox,Muslims,Protestants,Others,Catholics,Folk Religions,.,.,.,.,9,211501,,410,1456,108,500,117043,239,12,413,97,2,,25,27,88,46,45,118,17,27,55,23,13,3,4,17,2,163,9,617,21,65,3,25,24,61,28830,817,6,288,14,,301,219,7,6,2,2,16,1,26,,257,288,135,51,4,17,23,163,125,12,11,24,67,11,22,29120,2325,309,49,15,,12,21,7,13,164,7313,16,219,56,134,15834,,16,3,3,1980,262,,55,13,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.787509279,166559,10685,1536,0,0,0,0,30824,68,0,1829,0,0,0
ET005,Ethiopia,Adis Ababa,Bole,Amhara,0.51384003,Amhara,Oromo,Guragie,Tigrinya,Somalian,Others,Silte,Hadiya,Somali,Welaita,Orthodox,Muslims,Protestants,Others,Catholics,Folk Religions,.,.,.,.,128,308995,,690,1009,627,1058,158774,305,28,511,153,0,9,49,62,151,59,125,130,11,21,197,3,29,14,17,39,10,726,51,792,125,111,29,36,87,123,26866,2784,42,893,28,0,259,1202,51,12,36,9,25,3,51,1,178,157,146,62,4,33,38,137,67,38,8,87,233,13,47,62323,4902,1842,25,9,1,7,24,11,36,373,4116,6328,2724,192,64,23509,,33,8,5,2457,167,0,104,6,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.744037929,229904,29160,2632,0,0,0,0,43235,154,0,3910,0,0,0
ET006,Ethiopia,Adis Ababa,Gulele,Amhara,0.577664933,Amhara,Oromo,Gamo,Guragie,Tigrinya,Silte,Others,Agew Hamyra,Alaba,Mossiye,Orthodox,Muslims,Protestants,Others,Catholics,Folk Religions,.,.,.,.,32,267624,,262,1486,123,1232,154597,237,53,389,74,3,7,117,20,103,205,27,35,14,16,57,20,22,7,25,3,27,116,21,23796,17,26,3,18,61,34,20409,870,1,318,,1,206,213,21,7,13,3,8,,19,1,222,350,87,26,5,14,36,94,1119,7,9,41,26,29,23,42636,2864,114,56,4,1,12,4,6,21,100,4909,10,70,26,14,8039,,38,4,2,1073,139,,27,3,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.816384181,218484,18436,960,0,0,0,0,28050,103,0,1591,0,0,0
ET007,Ethiopia,Adis Ababa,Kirkos,Amhara,0.531893832,Amhara,Oromo,Guragie,Tigrinya,Others,Silte,Hadiya,Welaita,Gamo,Eritrean,Orthodox,Muslims,Protestants,Others,Catholics,Folk Religions,.,.,.,.,14,221234,,381,318,182,311,117673,259,20,274,115,2,12,14,22,50,37,28,49,3,25,94,8,24,33,6,23,12,510,16,588,22,102,22,29,100,53,27894,1625,8,448,3,,154,357,21,22,16,22,11,1,24,5,213,104,153,46,2,19,55,159,74,30,9,93,44,26,49,36503,3534,407,17,12,5,2,13,2,12,253,1957,47,283,65,32,23305,,14,9,3,1484,86,,57,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.81315711,179898,15056,1855,0,0,0,0,22339,93,0,1993,0,0,0
ET008,Ethiopia,Adis Ababa,Kolfe Keraniyo,Amhara,0.335662575,Amhara,Guragie,Oromo,Silte,Tigrinya,Gamo,Others,Hadiya,Welaita,Mao,Orthodox,Muslims,Protestants,Others,Catholics,Folk Religions,.,.,.,.,66,428895,,256,487,342,515,143964,457,44,583,136,5,8,27,94,91,68,101,173,20,22,280,21,30,12,15,,42,77,35,12924,46,73,32,37,160,172,130149,3202,11,486,9,14,374,730,20,16,18,25,32,18,36,1,527,777,353,113,8,31,49,315,345,72,4,38,77,28,216,80076,3221,296,332,7,2,10,50,7,40,235,27571,20,157,60,141,13004,,23,17,11,3151,725,,179,3,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.607831754,260696,44609,1904,0,0,0,0,118661,219,0,2806,0,0,0
ET009,Ethiopia,Adis Ababa,Lideta,Amhara,0.400162607,Amhara,Guragie,Oromo,Tigrinya,Silte,Hadiya,Others,Welaita,Agew Hamyra,Other Foreigners,Orthodox,Muslims,Protestants,Others,Catholics,Folk Religions,.,.,.,.,11,201713,,413,683,70,645,80718,218,16,366,153,1,,,8,28,6,23,27,7,7,114,14,19,1,2,,4,247,1,300,16,23,6,5,37,63,46503,1941,9,511,9,,144,349,30,12,11,7,9,3,27,1,157,344,133,44,8,21,31,167,24,22,16,36,23,19,20,35536,1645,666,100,2,1,12,18,7,16,225,6899,97,217,38,18,19456,,7,9,1,1232,522,,79,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.753164149,151923,12000,779,0,0,0,0,35467,88,0,1456,0,0,0
ET010,Ethiopia,Adis Ababa,Nefas Silk-Lafto,Amhara,0.461324194,Amhara,Oromo,Guragie,Tigrinya,Silte,Others,Somalian,Welaita,Hadiya,Gamo,Orthodox,Muslims,Protestants,Others,Catholics,Folk Religions,.,.,.,.,58,316283,,318,438,194,649,145909,321,5,529,113,1,13,16,35,112,60,47,52,11,8,112,20,10,11,15,14,31,567,24,1641,24,115,17,35,80,55,36000,2672,4,1626,14,,307,842,11,53,24,6,36,4,41,1,428,483,261,82,24,23,77,249,97,26,9,44,72,38,28,74668,3774,512,56,29,,3,27,12,15,324,7035,2871,1257,109,54,27117,,13,7,9,2749,316,,104,7,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.750517733,237376,30968,1428,0,0,0,0,43689,168,0,2654,0,0,0
ET011,Ethiopia,Central Ethiopia Regional State,Alaba,Alaba,0.790771548,Alaba,Kembata,Silte,Ari,Amhara,Hadiya,Wolayita,Oromo,Guragie,Tigrinya,Muslims,Protestants,Orthodox,Catholics,Others,Folk Religions,.,.,.,.,863,232325,,26,122,11,183716,4085,37,3,11,5992,1,,,3,,11,2,,,,13,1,9,1,2,,3,3,3,50,5,4,,9,51,8,2233,3714,16,1,,,10,18478,2,9,9,24,10,12,3,,9,34,49,120,,,13,14,2,6,,12,2,6,3,2304,100,13,4,10,,,2,80,2,138,7406,,13,3,7,195,,96,2,2,,73,2897,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.908955128,8807,11671,320,0,0,0,0,211173,159,0,195,0,0,0
ET012,Ethiopia,South Ethiopia Regional State,Gamo Gofa,Gamo,0.646143629,Gamo,Goffa,Oida,Amhara,Wolayita,Basketo,Ari,Zeyese,Others,Malie,Protestants,Orthodox,Folk Religions,Others,Muslims,Catholics,.,.,.,.,12113,1593104,,132,329,232,333,36955,87,473,363,19774,783,21965,24,95,11,34,64,102,22,444,1056,251,1542,215,171,28,80,133,170,1029374,18,77,3467,788,351693,172,2011,343,31,295,10,1,151,418,3,4,1531,133,984,66,12,6,6800,116,97,57,91,145,162,504,1614,14,149,54,17,68,37444,5985,11704,181,197,1955,56,6,26,24,13,1346,309,8,37,24,30,974,,14,54,7,,30,30499,22,30,14785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.534091309,502403,850863,3235,0,0,0,0,12864,177367,0,46372,0,0,0
ET013,Ethiopia,South Ethiopia Regional State,Gedeo,Gedeo,0.861370915,Gedeo,Oromo,Amhara,Guragie,Sidama,Wolayita,Silte,Me'enite,Kore,Gamo,Protestants,Orthodox,Folk Religions,Others,Muslims,Catholics,.,.,.,.,1338,847434,,226,496,27,600,28592,82,3,155,37,6,90,7,29,132,32,18,493,,9,76,196,35,20,12,1,16,8,10,1374,163,729955,160,147,98,92,13132,325,2,375,88,49,93,446,8,11,56,28,2399,54,12,1,176,109,93,60,4170,10,248,159,91,6,17,40,27,26,156,39925,130,145,38,15,16,2,17,10,23,8108,4661,6,77,48,18,1248,,40,1,9,,1040,5921,30,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.73208061,90388,620390,17839,0,0,0,0,20631,67474,0,30712,0,0,0
ET014,Ethiopia,Central Ethiopia Regional State,Gurage,Guragie,0.819996311,Guragie,Mareko,Amhara,Qebena,Silte,Oromo,Kembata,Hadiya,Others,Wolayita,Muslims,Orthodox,Protestants,Catholics,Folk Religions,Others,.,.,.,.,5958,1279646,,85,793,23,496,43009,674,44,204,17,,9,22,33,15,14,12,128,4,14,18,8,32,22,5,,19,14,4,810,147,32,36,277,80,633,1049305,5375,1,93,2,2,66,10781,55,8,95,29,29,15,4,5,1335,608,54824,151,687,15,25,90,10,77,4,21,18,133,33,21566,4979,310,42699,4,2,6,12,7,20,933,34670,2,49,11,34,858,,15,1,2,,18,1398,378,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.510160623,536256,74117,14352,0,0,0,0,652825,1374,0,722,0,0,0
ET015,Ethiopia,Central Ethiopia Regional State,Hadiya,Hadiya,0.900370047,Hadiya,Kembata,Others,Guragie,Amhara,Alaba,Silte,Wolayita,Oromo,Timebaro,Protestants,Muslims,Orthodox,Catholics,Others,Folk Religions,.,.,.,.,3653,1231196,,71,743,30,10841,16187,59,15,60,609,1,8,6,185,9,10,4,5,65,44,84,7,14,18,6,5,1104,26,244,97,68,33,32,261,113,176,18926,1108532,6,250,8,,672,24124,,29,43,29,67,151,3,,261,205,273,490,92,4,47,118,29,59,2,17,6,40,21,4086,19072,219,14,2,12,5,2,63,1,808,9334,13,406,15,44,343,,1447,2,85,,369,8815,215,75,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.753463299,104084,927661,53075,0,0,0,0,137063,1823,0,7490,0,0,0
ET016,Ethiopia,South West Ethiopia Peoples' Region,Keffa,Kefficho,0.827156471,Kefficho,Bench,Amhara,Oromo,Chara,Kembata,Dawuro,Nao,Me'enite,Konta,Orthodox,Protestants,Muslims,Folk Religions,Catholics,Others,.,.,.,.,10521,874716,,66,358,145,320,32077,74,9,115,13,246,53,13,43892,20,35,34,6,8503,2,6467,273,118,4,107,1,5,,53,36,5,99,161,50,11,7,1218,1011,53,5,122,,723527,8349,,80,18,2198,85,26,7,53,39,8,43,17,3376,377,11,37,11,51,84,5940,94,62,27,30604,324,32,8,8,,,491,84,2,551,151,,37,16,6,1186,,59,4,9,,10,484,300,37,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.614194779,537246,217305,15093,0,0,0,0,54251,46971,0,3850,0,0,0
