Data Year,ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,oneReligion,twoReligion,threeReligion,fourReligion,fiveReligion,sixReligion,sevenReligion,eightReligion,nineReligion,tenReligion,Density,Area,Population,ethnicity,Serbs,Montenegrins,Croats,Bosniaks,Bulgarians,Macedonians,Albanians,Arvanites,Greeks,Turks,Tatars,Gagauzians,Romanians,Moldovans,Aromanians,Hungarians,Jews,Roma,Gorans,Egyptians,Ashkali,Muslims,Bosnians,Yugoslavs,Others,Unstated,Unknown,Slovenians,Czechs,Slovaks,Russians,Ukrainians,Belorussians,Ruthenians,Bunjevacis,Poles,Germans,Italians,Georgians,Armenians,Arabs,Maronite Arabs,Orthodox Arabs,Copt Arabs,Catholic Arabs,Sunni Arabs,Shia Arabs,Austrians,British,French,Spanish,Swedish,Finnish,Portugese,Dutch,Danish,Americans,Nigerians,Sri Lankans,Indians,Pakistanis,Bangladeshis,Chinese,Vietnamese,Filippino,Syrians,Iranians,Afghans,Turkmenistanis,Azerbaijanis,Other Europeans,Other Asians,Other Africans,Other North Americans,Latin Americans,Oceania countries,No country declared,Stateless or Unspecified Nationality,religion,Largest Religion,Share of Population,Orthodoxy,Catholicism,Protestantism,Other Christians,Islam,Judaism,Other religions,Atheism,Not stated,Not known
2019,BH027,Bosnia & Herzegovina,Zenica-Doboj,Maglaj,Bosniaks,0.855871425,Bosniaks,Croats,Serbs,Bosnians,Unstated,Muslims,Others,Unknown,Albanians,Turks,Islam,Catholicism,Orthodoxy,Atheism,Not stated,Not known,Other religions,Other Christians,Protestantism,.,49.04,472,23146,,811,1,2041,19810,,1,10,,,8,,,,,,,,,,,,67,242,3,40,96,11,3,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.863129698,808,2044,1,4,19978,,12,165,120,14
2019,BH039,Bosnia & Herzegovina,Zenica-Doboj,Tešanj,Bosniaks,0.939576899,Bosniaks,Croats,Bosnians,Serbs,Muslims,Unstated,Unknown,Albanians,Others,Montenegrins,Islam,Catholicism,Orthodoxy,Not stated,Atheism,Not known,Other religions,Other Christians,.,.,135.42,318,43063,,226,7,1462,40461,,,28,,,,,,,,,,,3,,,,171,516,1,24,128,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.952395328,243,1463,,1,41013,,9,143,156,35
2019,BH044,Bosnia & Herzegovina,Zenica-Doboj,Visoko,Bosniaks,0.918849216,Bosniaks,Roma,Bosnians,Croats,Serbs,Unstated,Muslims,Others,Unknown,Albanians,Islam,Catholicism,Orthodoxy,Not stated,Atheism,Other religions,Not known,Protestantism,Other Christians,.,88.16,453,39938,,286,4,576,36697,,7,45,,,3,,,,,,,,986,,,,228,700,4,77,266,51,4,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.962491862,325,581,4,1,38440,,38,221,297,31
2019,BH047,Bosnia & Herzegovina,Zenica-Doboj,Zenica,Bosniaks,0.840280853,Bosniaks,Croats,Bosnians,Serbs,Unstated,Roma,Muslims,Others,Unknown,Yugoslavs,Islam,Catholicism,Orthodoxy,Atheism,Not stated,Other religions,Not known,Other Christians,Protestantism,.,103.23,1072,110663,,2420,62,8279,92988,,21,81,,,18,,,,,,,,809,,,,531,3495,91,381,1305,137,39,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.86066707,2575,8306,50,61,95244,,166,2256,1857,148
2019,BH004,Bosnia & Herzegovina,Zenica-Doboj,Breza,Bosniaks,0.928430265,Bosniaks,Croats,Bosnians,Serbs,Unstated,Muslims,Roma,Others,Unknown,Albanians,Islam,Catholicism,Orthodoxy,Not stated,Atheism,Other religions,Not known,Protestantism,Other Christians,.,100.48,141,14168,,122,3,314,13154,,2,11,,,,,,,,,,,53,,,,70,263,4,39,118,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.950098814,139,324,7,4,13461,,15,66,138,14
2019,BH029,Bosnia & Herzegovina,Zenica-Doboj,Olovo,Bosniaks,0.953415233,Bosniaks,Croats,Bosnians,Serbs,Muslims,Unstated,Others,Unknown,Albanians,Albanians,Islam,Catholicism,Orthodoxy,Not stated,Atheism,Not known,Other religions,Other Christians,.,.,12.58,809,10175,,77,,230,9701,,,2,,,,,,,,,,,,,,,40,80,2,15,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.964520885,78,233,,1,9814,,4,11,25,9
2019,BH042,Bosnia & Herzegovina,Zenica-Doboj,Vareš,Bosniaks,0.612573099,Bosniaks,Croats,Bosnians,Serbs,Unstated,Muslims,Others,Albanians,Montenegrins,Montenegrins,Islam,Catholicism,Orthodoxy,Not stated,Atheism,Other religions,Other Christians,Not known,Protestantism,.,11.73,758,8892,,189,3,2820,5447,,1,4,,,,,,,,,,,,,,,53,238,3,41,91,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.627642825,194,2839,2,5,5581,,20,121,127,3
2019,BH048,Bosnia & Herzegovina,Zenica-Doboj,Žepče,Croats,0.589066481,Croats,Bosniaks,Serbs,Unstated,Bosnians,Others,Unknown,Muslims,Albanians,Montenegrins,Catholicism,Islam,Orthodoxy,Atheism,Not stated,Not known,Other religions,Other Christians,.,.,53.77,562,30219,,503,6,17801,11727,,,7,,,,,,,,,,,,,,,20,49,2,25,55,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.588967206,506,17798,,1,11773,,5,60,54,22
2019,BH079,Bosnia & Herzegovina,Zenica-Doboj,Usora,Croats,0.923065273,Croats,Bosniaks,Serbs,Unstated,Roma,Others,Bosnians,Unknown,Muslims,Montenegrins,Catholicism,Islam,Orthodoxy,Not stated,Other Christians,Other Christians,Atheism,.,.,.,71.77,92,6603,,61,2,6095,374,,,2,,,,,,,,,,,19,,,,3,7,,9,26,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.92442829,65,6104,,8,396,,,5,17,8
2019,BH103,Bosnia & Herzegovina,Banja Luka,Kozarska Dubica,Serbs,0.867729047,Serbs,Bosniaks,Croats,Unstated,Muslims,Others,Yugoslavs,Bosnians,Roma,Montenegrins,Orthodoxy,Islam,Catholicism,Not stated,Atheism,Not known,Protestantism,Protestantism,Other Christians,.,21.42,1005,21524,,18677,18,273,2168,,14,1,,,,,,,,,,,22,,,,49,28,38,44,171,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.865266679,18624,270,13,11,2227,,13,160,186,20
2019,BH096,Bosnia & Herzegovina,Banja Luka,Istočni Drvar,Serbs,0.987341772,Serbs,Croats,.,.,.,.,.,.,.,.,Orthodoxy,Catholicism,.,.,.,.,.,.,.,.,0.55,144,79,,78,,1,,,,,,,,,,,,,,,,,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.987341772,78,1,,,,,,,,
2019,BH113,Bosnia & Herzegovina,Banja Luka,Mrkonjić Grad,Serbs,0.962749685,Serbs,Bosniaks,Croats,Unstated,Unknown,Yugoslavs,Others,Montenegrins,Albanians,Albanians,Orthodoxy,Islam,Catholicism,Not stated,Atheism,Not known,Other religions,Other Christians,.,.,12.73,1310,16671,,16050,5,159,375,,1,3,,,,,,,,,,,1,,,,3,3,12,8,37,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.962209825,16041,158,,1,372,,6,39,40,14
2019,BH106,Bosnia & Herzegovina,Banja Luka,Krupa Na Uni,Serbs,0.99686913,Serbs,Bosniaks,Croats,.,.,.,.,.,.,.,Orthodoxy,Islam,Catholicism,Not known,.,.,.,.,.,.,8.59,186,1597,,1592,,2,3,,,,,,,,,,,,,,,,,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.996242956,1591,2,,,3,,,,,1
2019,BH105,Bosnia & Herzegovina,Banja Luka,Kotor Varoš,Serbs,0.665550482,Serbs,Bosniaks,Croats,Unstated,Others,Muslims,Unknown,Yugoslavs,Montenegrins,Montenegrins,Orthodoxy,Islam,Catholicism,Not stated,Atheism,Other religions,Not known,Other Christians,.,.,17.97,1097,19710,,13118,12,1116,5234,,,1,,,,,,,,,,,,,,,23,12,19,38,115,20,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.65971588,13003,1112,,11,5365,,23,67,107,22
2019,BH107,Bosnia & Herzegovina,Banja Luka,Kupres (RS),Serbs,0.996666667,Serbs,Unstated,.,.,.,.,.,.,.,.,Orthodoxy,Not stated,.,.,.,.,.,.,.,.,3.45,87,300,,299,,,,,,,,,,,,,,,,,,,,,-,,,-,1,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.996666667,299,,,,,,,,1,
2019,BH080,Bosnia & Herzegovina,Banja Luka,Banja Luka,Serbs,0.895985776,Serbs,Bosniaks,Croats,Unstated,Others,Yugoslavs,Ukrainians,Bosnians,Unknown,Montenegrins,Orthodoxy,Islam,Catholicism,Atheism,Not stated,Not known,Other religions,Other Christians,Protestantism,.,75.37,2455,185042,,165795,335,5104,7681,,130,28,,,,,,,,,,,132,,,,291,383,648,802,2733,337,230,,,,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.891446266,164955,5229,51,189,7934,,246,3297,2774,367
2019,BH104,Bosnia & Herzegovina,Banja Luka,Kostajnica,Serbs,0.722436005,Serbs,Bosniaks,Croats,Unstated,Others,Roma,Muslims,Muslims,Macedonians,Montenegrins,Orthodoxy,Islam,Catholicism,Not stated,Atheism,Other religions,Not known,.,.,.,34.95,171,5977,,4318,2,86,1460,,3,1,,,1,,,,,,,,6,,,,5,,5,17,70,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.724109085,4328,95,,,1461,,2,21,69,1
2019,BH118,Bosnia & Herzegovina,Banja Luka,Oštra Luka,Serbs,0.926058866,Serbs,Croats,Bosniaks,Unstated,Yugoslavs,Yugoslavs,Yugoslavs,Montenegrins,Montenegrins,.,Orthodoxy,Catholicism,Islam,Not stated,Atheism,Not known,Other Christians,.,.,.,6.78,411,2786,,2580,1,160,23,,,,,,,,,,,,,,,,,,-,,3,3,12,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.923546303,2573,161,,1,29,,,6,13,3
2019,BH115,Bosnia & Herzegovina,Banja Luka,Novi Grad,Serbs,0.742209109,Serbs,Bosniaks,Croats,Unstated,Bosnians,Roma,Others,Muslims,Unknown,Montenegrins,Orthodoxy,Islam,Catholicism,Not stated,Atheism,Not known,Other religions,Protestantism,Other Christians,.,28.82,941,27115,,20125,10,181,6439,,3,1,,,,,,,,,,,41,,,,37,47,10,39,147,25,8,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.739922552,20063,166,2,1,6590,,24,97,144,28
2019,BH090,Bosnia & Herzegovina,Banja Luka,Gradiška,Serbs,0.809422545,Serbs,Bosniaks,Croats,Unstated,Roma,Others,Muslims,Ukrainians,Yugoslavs,Unknown,Orthodoxy,Islam,Catholicism,Not stated,Atheism,Other religions,Not known,Protestantism,Other Christians,.,33.87,1527,51727,,41869,29,826,7580,,4,30,,,,,,,,,,,395,,,,119,40,76,175,416,43,14,,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.809132561,41854,955,40,21,8082,,64,279,383,49
2019,BH121,Bosnia & Herzegovina,Banja Luka,Petrovac,Serbs,0.991689751,Serbs,Bosnians,Montenegrins,.,.,.,.,.,.,.,Orthodoxy,Atheism,.,.,.,.,.,.,.,.,1.24,290,361,,358,1,,,,,,,,,,,,,,,,,,,,-,2,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.994459834,359,,,,,,,2,,
2019,BH123,Bosnia & Herzegovina,Banja Luka,Prijedor,Serbs,0.626687696,Serbs,Bosniaks,Croats,Unstated,Unknown,Ukrainians,Others,Roma,Muslims,Yugoslavs,Orthodoxy,Islam,Catholicism,Not stated,Atheism,Not known,Other religions,Protestantism,Other Christians,.,53.69,1665,89397,,56024,37,1762,29034,,14,16,,,,,,,,,,,239,,,,192,118,123,278,746,389,69,,,,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.619316084,55365,1987,41,40,29983,,148,630,813,390
2019,BH124,Bosnia & Herzegovina,Banja Luka,Prnjavor,Serbs,0.853404161,Serbs,Bosniaks,Ukrainians,Croats,Others,Unstated,Macedonians,Muslims,Yugoslavs,Roma,Orthodoxy,Islam,Catholicism,Not stated,Atheism,Other religions,Not known,Protestantism,Other Christians,.,28.67,1254,35956,,30685,20,451,2979,,94,,,,,,,,,,,,40,,,,80,26,41,385,239,33,25,,,,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.868033152,31211,1127,11,9,3122,,70,135,236,35
2019,BH102,Bosnia & Herzegovina,Banja Luka,Kneževo,Serbs,0.950066374,Serbs,Bosniaks,Croats,Others,Montenegrins,Montenegrins,Montenegrins,Macedonians,Macedonians,Muslims,Orthodoxy,Islam,Catholicism,Not known,Atheism,Other religions,Other religions,Other Christians,.,.,15.3,640,9793,,9304,4,31,429,,2,,,,,,,,,,,,,,,,1,1,1,10,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.946186051,9266,31,,1,476,,4,5,4,6
2019,BH108,Bosnia & Herzegovina,Banja Luka,Laktaši,Serbs,0.958073557,Serbs,Croats,Unstated,Ukrainians,Others,Bosniaks,Yugoslavs,Unknown,Unknown,Montenegrins,Orthodoxy,Catholicism,Not stated,Islam,Atheism,Not known,Other religions,Other Christians,Protestantism,.,45.18,774,34966,,33500,16,521,112,,16,4,,,,,,,,,,,4,,,,9,11,50,148,245,47,47,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.96124807,33611,682,19,20,166,,39,131,249,49
2019,BH138,Bosnia & Herzegovina,Banja Luka,Čelinac,Serbs,0.956650373,Serbs,Bosniaks,Ukrainians,Croats,Unstated,Others,Muslims,Yugoslavs,Unknown,Bosnians,Orthodoxy,Islam,Catholicism,Not stated,Atheism,Not known,Other religions,Other Christians,Protestantism,.,21.68,717,15548,,14874,5,49,453,,5,,,,,,,,,,,,,,,,13,8,12,19,39,9,4,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.958644199,14905,63,2,5,490,,8,31,34,10
2019,BH100,Bosnia & Herzegovina,Banja Luka,Jezero,Serbs,0.73513986,Serbs,Bosniaks,Croats,Unstated,Yugoslavs,Yugoslavs,.,.,.,.,Orthodoxy,Islam,Catholicism,Atheism,Not stated,Not stated,.,.,.,.,9.3,123,1144,,841,,11,287,,,,,,,,,,,,,,,,,,-,,1,-,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.736013986,842,9,,,286,,,3,2,2
2019,BH125,Bosnia & Herzegovina,Banja Luka,Ribnik,Serbs,0.995039683,Serbs,Croats,Others,Slovenians,Unstated,Bosnians,Bosnians,Roma,Roma,Roma,Orthodoxy,Catholicism,Protestantism,Protestantism,Islam,Islam,Other Christians,Other Christians,Other religions,.,6.16,982,6048,,6018,,11,,,,,,,,,,,,,,,1,,,,1,2,,5,3,2,4,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.995039683,6018,7,5,2,4,,1,5,4,2
2019,BH141,Bosnia & Herzegovina,Banja Luka,Šipovo,Serbs,0.930438162,Serbs,Bosniaks,Croats,Unstated,Muslims,Muslims,Muslims,Bosnians,Bosnians,Montenegrins,Orthodoxy,Islam,Not stated,Catholicism,Atheism,Not known,Other religions,.,.,.,9.6,1072,10293,,9577,4,26,628,,1,,,,,,,,,,,,,,,,7,5,7,7,24,5,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.929855241,9571,18,,,661,,4,14,19,6
2019,BH129,Bosnia & Herzegovina,Banja Luka,Srbac,Serbs,0.945584807,Serbs,Bosniaks,Ukrainians,Croats,Others,Others,Unknown,Roma,Yugoslavs,Montenegrins,Orthodoxy,Islam,Catholicism,Not stated,Atheism,Not known,Protestantism,Other Christians,Other religions,.,19.39,907,17587,,16630,10,131,417,,2,,,,,,,,,,,,15,,,,9,5,11,92,92,30,10,,,,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.950872804,16723,215,16,12,424,,11,55,101,30
2019,BH003,Bosnia & Herzegovina,Canton 10,Bosansko Grahovo,Serbs,0.828093099,Serbs,Croats,Unstated,Bosniaks,Others,Montenegrins,Montenegrins,Muslims,Muslims,Muslims,Orthodoxy,Catholicism,Not stated,Islam,Atheism,Not known,Other religions,.,.,.,1.59,1537,2449,,2028,2,393,6,,,,,,,,,,,,,,,,,,1,1,1,4,10,2,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.828093099,2028,383,,,10,,2,8,15,3
2019,BH068,Bosnia & Herzegovina,Canton 10,Kupres (FBIH),Croats,0.884714257,Croats,Serbs,Bosniaks,Others,Others,Montenegrins,Montenegrins,.,.,.,Catholicism,Orthodoxy,Islam,Atheism,Atheism,Other Christians,Other Christians,Other Christians,.,.,4.57,1106,5057,,318,1,4474,255,,,,,,,,,,,,,,,,,,-,,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.885702986,314,4479,,1,249,,1,6,6,1
2019,BH011,Bosnia & Herzegovina,Canton 10,Tomislavgrad,Croats,0.918143834,Croats,Bosniaks,Unknown,Unstated,Serbs,Albanians,Albanians,Muslims,Montenegrins,Montenegrins,Catholicism,Islam,Not known,Not stated,Orthodoxy,Atheism,Other religions,Protestantism,.,.,17.11,1846,31592,,22,2,29006,2467,,,11,,,,,,,,,,,,,,,3,2,,11,27,40,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.917858952,18,28997,1,,2474,,3,7,44,48
2019,BH130,Bosnia & Herzegovina,Vlasenica,Srebrenica,Bosniaks,0.540532478,Bosniaks,Serbs,Unknown,Unstated,Bosnians,Muslims,Croats,Others,Roma,Roma,Islam,Orthodoxy,Not known,Not stated,Catholicism,Atheism,Other Christians,Other religions,Protestantism,.,13.07,1026,13409,,6032,2,16,7248,,,2,,,,,,,,,,,4,,,,18,22,4,11,23,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.546573197,5978,20,1,5,7329,,2,16,22,36
2019,BH082,Bosnia & Herzegovina,Bijeljina,Bijeljina,Serbs,0.8528153,Serbs,Bosniaks,Unstated,Croats,Roma,Others,Muslims,Yugoslavs,Bosnians,Unknown,Orthodoxy,Islam,Not stated,Catholicism,Atheism,Other religions,Not known,Other Christians,Protestantism,.,71.76,1501,107715,,91861,36,515,13090,,33,17,,,1,,,,,,,,496,,,,284,134,151,298,674,102,22,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.84896254,91446,548,17,69,14098,,256,421,744,116
2019,BH087,Bosnia & Herzegovina,Vlasenica,Vlasenica,Serbs,0.66198657,Serbs,Bosniaks,Unknown,Croats,Unstated,Others,Yugoslavs,Roma,Roma,Montenegrins,Orthodoxy,Islam,Not known,Catholicism,Atheism,Not stated,Other Christians,Other religions,.,.,27.17,422,11467,,7591,1,31,3763,,,,,,,,,,,,,,3,,,,3,,4,16,22,32,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.654312375,7503,23,,14,3854,,10,21,18,24
2019,BH084,Bosnia & Herzegovina,Vlasenica,Bratunac,Serbs,0.609046214,Serbs,Bosniaks,Unknown,Croats,Unstated,Others,Montenegrins,Roma,Yugoslavs,Muslims,Orthodoxy,Islam,Not known,Catholicism,Other Christians,Other Christians,Other religions,Atheism,.,.,35.68,570,20340,,12388,12,33,7803,,1,,,,,,,,,,,,8,,,,2,2,6,17,26,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.598525074,12174,34,,23,8016,,12,10,23,48
2019,BH134,Bosnia & Herzegovina,Bijeljina,Ugljevik,Serbs,0.853723743,Serbs,Bosniaks,Croats,Unstated,Unknown,Others,Yugoslavs,Montenegrins,Montenegrins,Montenegrins,Orthodoxy,Islam,Catholicism,Atheism,Atheism,Not known,Other religions,.,.,.,46.62,337,15710,,13412,4,42,2186,,,1,,,,,,,,,,,4,,,,3,,8,12,21,13,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.854169319,13419,40,,,2188,,2,24,24,13
2019,BH140,Bosnia & Herzegovina,Vlasenica,Šekovići,Serbs,0.978849283,Serbs,Bosniaks,Croats,Croats,Others,Unstated,Bosnians,Montenegrins,Montenegrins,Montenegrins,Orthodoxy,Islam,Atheism,Atheism,Catholicism,Not stated,Other religions,.,.,.,14.26,474,6761,,6618,1,8,107,,,,,,,,,,,,,,1,,,,1,3,1,7,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.97899719,6619,7,,,112,,1,9,4,9
2019,BH094,Bosnia & Herzegovina,Vlasenica,Zvornik,Serbs,0.655753024,Serbs,Bosniaks,Croats,Croats,Unstated,Others,Muslims,Yugoslavs,Bosnians,Montenegrins,Orthodoxy,Islam,Not known,Catholicism,Not stated,Atheism,Other Christians,Other religions,.,.,79.86,737,58856,,38595,9,106,19855,,5,6,,,,,,,,,,,1,,,,20,11,13,41,81,106,3,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.653272394,38449,85,,21,20033,,12,70,79,107
2019,BH013,Bosnia & Herzegovina,Canton 10,Glamoč,Serbs,0.434974093,Serbs,Bosniaks,Croats,Unstated,Bosnians,Others,Montenegrins,Albanians,Albanians,Albanians,Orthodoxy,Islam,Catholicism,Not stated,Atheism,Other Christians,Other religions,.,.,.,1.92,2011,3860,,1679,2,906,1251,,,1,,,,,,,,,,,1,,,,1,5,,3,11,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.434974093,1679,903,,4,1251,,3,8,12,
2019,BH109,Bosnia & Herzegovina,Bijeljina,Lopare,Serbs,0.903106075,Serbs,Bosniaks,Croats,Unstated,Unknown,Yugoslavs,Yugoslavs,Macedonians,Montenegrins,Montenegrins,Orthodoxy,Islam,Catholicism,Atheism,Not stated,Not known,.,.,.,.,26.12,588,15357,,13869,3,50,1371,,4,,,,,,,,,,,,1,,,,3,3,8,8,25,11,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.903561894,13876,42,,,1376,,,25,24,14
2019,BH111,Bosnia & Herzegovina,Vlasenica,Milići,Serbs,0.62756752,Serbs,Bosniaks,Croats,Roma,Roma,Unknown,Others,Macedonians,Montenegrins,Muslims,Orthodoxy,Islam,Catholicism,Not stated,Not known,Atheism,.,.,.,.,21.11,542,11441,,7180,2,24,4199,,4,,,,,,,,,,,,9,,,,1,,,5,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.625644611,7158,18,,,4242,,,3,12,8
2019,BH117,Bosnia & Herzegovina,Vlasenica,Osmaci,Serbs,0.514461436,Serbs,Bosniaks,Croats,Unstated,Muslims,Muslims,Others,.,.,.,Orthodoxy,Islam,Catholicism,Not known,Not stated,Other religions,Atheism,.,.,.,39.32,153,6016,,3095,,9,2895,,,,,,,,,,,,,,,,,,4,,,2,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.513796543,3091,5,,,2910,,2,1,3,4
2019,BH024,Bosnia & Herzegovina,Canton 10,Livno,Croats,0.857615797,Croats,Bosniaks,Serbs,Unstated,Bosnians,Others,Albanians,Muslims,Unknown,Roma,Catholicism,Islam,Orthodoxy,Atheism,Not stated,Other religions,Not known,Other Christians,Protestantism,.,17.9,1907,34133,,446,6,29273,4047,,5,40,,,,,,,,,,,8,,,,31,60,,49,137,22,6,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Catholics,0.854246624,418,29158,1,5,4075,,31,225,197,23
2019,BH078,Bosnia & Herzegovina,Canton 10,Drvar,Serbs,0.912450256,Serbs,Croats,Unstated,Bosniaks,Others,Yugoslavs,Muslims,Muslims,Muslims,Slovenians,Orthodoxy,Catholicism,Atheism,Not stated,Islam,Other religions,Not known,Protestantism,.,.,6.53,1077,7036,,6420,1,552,11,,1,,,,,,,,,,,,,,,,3,3,5,9,26,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.911881751,6416,549,1,,13,,3,28,24,2
2019,BH075,Bosnia & Herzegovina,Sarajevo,Stari Grad Sarajevo,Bosniaks,0.886899611,Bosniaks,Bosnians,Croats,Unstated,Serbs,Muslims,Others,Albanians,Roma,Unknown,Islam,Atheism,Not stated,Catholicism,Orthodoxy,Other religions,Not known,Other Christians,Protestantism,.,389.22,95,36976,,471,21,685,32794,,7,209,,,18,,,,,,,,52,,,,221,1657,21,217,547,49,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.916675682,531,637,10,20,33895,,91,954,776,62
2019,BH036,Bosnia & Herzegovina,Sarajevo,Novi Grad Sarajevo,Bosniaks,0.841589837,Bosniaks,Bosnians,Croats,Serbs,Unstated,Others,Roma,Muslims,Unknown,Albanians,Islam,Catholicism,Orthodoxy,Atheism,Not stated,Other religions,Not known,Other Christians,Protestantism,.,1302.78,91,118553,,4383,95,4947,99773,,43,171,,,91,,,,,,,,481,,,,337,5043,103,750,2103,189,32,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.85956492,4659,5032,63,135,101904,,279,3581,2717,183
